"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"Netrin-1 signaling"	"Netrin-1 signaling"	"2/149"	"42/7644"	0.197073790301468	0.744466210994292	0.670330814916074	"SLIT3/UNC5D"	2
"M1"	"Platelet homeostasis"	"Platelet homeostasis"	"3/149"	"79/7644"	0.199425149160122	0.744466210994292	0.670330814916074	"ATP2B1/PDE1A/ATP2B3"	3
"M1"	"PLC beta mediated events"	"PLC beta mediated events"	"2/149"	"43/7644"	0.204207973199003	0.744466210994292	0.670330814916074	"PRKCG/PDE1A"	2
"M1"	"Downstream signal transduction"	"Downstream signal transduction"	"5/149"	"161/7644"	0.205315867604006	0.744466210994292	0.670330814916074	"PRKCG/PRKCE/PDE1A/KIT/FGF9"	5
"M1"	"Signaling by FGFR"	"Signaling by FGFR"	"5/149"	"162/7644"	0.208783964936198	0.744466210994292	0.670330814916074	"PRKCG/PRKCE/PDE1A/KIT/FGF9"	5
"M1"	"ERKs are inactivated"	"ERKs are inactivated"	"1/149"	"12/7644"	0.210527722270078	0.744466210994292	0.670330814916074	"DUSP4"	1
"M1"	"FGFR3 ligand binding and activation"	"FGFR3 ligand binding and activation"	"1/149"	"12/7644"	0.210527722270078	0.744466210994292	0.670330814916074	"FGF9"	1
"M1"	"FGFR3c ligand binding and activation"	"FGFR3c ligand binding and activation"	"1/149"	"12/7644"	0.210527722270078	0.744466210994292	0.670330814916074	"FGF9"	1
"M1"	"Presynaptic nicotinic acetylcholine receptors"	"Presynaptic nicotinic acetylcholine receptors"	"1/149"	"12/7644"	0.210527722270078	0.744466210994292	0.670330814916074	"CHRNB2"	1
"M1"	"Signaling by activated point mutants of FGFR3"	"Signaling by activated point mutants of FGFR3"	"1/149"	"12/7644"	0.210527722270078	0.744466210994292	0.670330814916074	"FGF9"	1
"M1"	"Signaling by FGFR3 mutants"	"Signaling by FGFR3 mutants"	"1/149"	"12/7644"	0.210527722270078	0.744466210994292	0.670330814916074	"FGF9"	1
"M1"	"Tandem pore domain potassium channels"	"Tandem pore domain potassium channels"	"1/149"	"12/7644"	0.210527722270078	0.744466210994292	0.670330814916074	"KCNK1"	1
"M1"	"G-protein mediated events"	"G-protein mediated events"	"2/149"	"44/7644"	0.211370760585011	0.744466210994292	0.670330814916074	"PRKCG/PDE1A"	2
"M1"	"Inositol phosphate metabolism"	"Inositol phosphate metabolism"	"2/149"	"44/7644"	0.211370760585011	0.744466210994292	0.670330814916074	"NUDT11/NUDT10"	2
"M1"	"Signaling by ERBB2"	"Signaling by ERBB2"	"5/149"	"163/7644"	0.212271424723423	0.744466210994292	0.670330814916074	"PRKCG/PRKCE/PDE1A/KIT/FGF9"	5
"M1"	"DAP12 signaling"	"DAP12 signaling"	"5/149"	"164/7644"	0.215777801272145	0.744542637817607	0.670399631007385	"PRKCG/PRKCE/PDE1A/KIT/FGF9"	5
"M1"	"NRAGE signals death through JNK"	"NRAGE signals death through JNK"	"2/149"	"45/7644"	0.218558359095011	0.744542637817607	0.670399631007385	"NGEF/MCF2"	2
"M1"	"Peptide hormone metabolism"	"Peptide hormone metabolism"	"3/149"	"83/7644"	0.219701093239031	0.744542637817607	0.670399631007385	"PCSK2/PCSK1/INHA"	3
"M1"	"FGFR2c ligand binding and activation"	"FGFR2c ligand binding and activation"	"1/149"	"13/7644"	0.225940637545465	0.744542637817607	0.670399631007385	"FGF9"	1
"M1"	"FGFR4 ligand binding and activation"	"FGFR4 ligand binding and activation"	"1/149"	"13/7644"	0.225940637545465	0.744542637817607	0.670399631007385	"FGF9"	1
"M1"	"Purine salvage"	"Purine salvage"	"1/149"	"13/7644"	0.225940637545465	0.744542637817607	0.670399631007385	"HPRT1"	1
"M1"	"Resolution of AP sites via the single-nucleotide replacement pathway"	"Resolution of AP sites via the single-nucleotide replacement pathway"	"1/149"	"13/7644"	0.225940637545465	0.744542637817607	0.670399631007385	"CCNO"	1
"M1"	"Retrograde neurotrophin signalling"	"Retrograde neurotrophin signalling"	"1/149"	"13/7644"	0.225940637545465	0.744542637817607	0.670399631007385	"SH3GL2"	1
"M1"	"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	"1/149"	"13/7644"	0.225940637545465	0.744542637817607	0.670399631007385	"PCSK1"	1
"M1"	"Fc epsilon receptor (FCERI) signaling"	"Fc epsilon receptor (FCERI) signaling"	"6/149"	"212/7644"	0.232453739265581	0.749100134865074	0.674503283617389	"PAK1/PPP3CA/PAK3/RASGRP1/KIT/FGF9"	6
"M1"	"Collagen formation"	"Collagen formation"	"3/149"	"86/7644"	0.235176343582317	0.749100134865074	0.674503283617389	"COL5A2/ADAMTS14/COL24A1"	3
"M1"	"EPH-ephrin mediated repulsion of cells"	"EPH-ephrin mediated repulsion of cells"	"2/149"	"48/7644"	0.24023409222976	0.749100134865074	0.674503283617389	"EPHA4/EPHA7"	2
"M1"	"Class B/2 (Secretin family receptors)"	"Class B/2 (Secretin family receptors)"	"3/149"	"87/7644"	0.240378383085183	0.749100134865074	0.674503283617389	"ADCYAP1/GLP2R/PTH2R"	3
"M1"	"Acetylcholine Binding And Downstream Events"	"Acetylcholine Binding And Downstream Events"	"1/149"	"14/7644"	0.241054625883262	0.749100134865074	0.674503283617389	"CHRNB2"	1
"M1"	"Activation of Nicotinic Acetylcholine Receptors"	"Activation of Nicotinic Acetylcholine Receptors"	"1/149"	"14/7644"	0.241054625883262	0.749100134865074	0.674503283617389	"CHRNB2"	1
"M1"	"FGFR1 ligand binding and activation"	"FGFR1 ligand binding and activation"	"1/149"	"14/7644"	0.241054625883262	0.749100134865074	0.674503283617389	"FGF9"	1
"M1"	"Postsynaptic nicotinic acetylcholine receptors"	"Postsynaptic nicotinic acetylcholine receptors"	"1/149"	"14/7644"	0.241054625883262	0.749100134865074	0.674503283617389	"CHRNB2"	1
"M1"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	"1/149"	"14/7644"	0.241054625883262	0.749100134865074	0.674503283617389	"PLXNA4"	1
"M1"	"Amino acid and oligopeptide SLC transporters"	"Amino acid and oligopeptide SLC transporters"	"2/149"	"49/7644"	0.247485648332748	0.764248134159617	0.688142815622338	"SLC32A1/SLC17A6"	2
"M1"	"Activation of BAD and translocation to mitochondria"	"Activation of BAD and translocation to mitochondria"	"1/149"	"15/7644"	0.255875446426302	0.770765915308676	0.694011543422969	"YWHAG"	1
"M1"	"Depolymerisation of the Nuclear Lamina"	"Depolymerisation of the Nuclear Lamina"	"1/149"	"15/7644"	0.255875446426302	0.770765915308676	0.694011543422969	"PRKCB"	1
"M1"	"Eicosanoid ligand-binding receptors"	"Eicosanoid ligand-binding receptors"	"1/149"	"15/7644"	0.255875446426302	0.770765915308676	0.694011543422969	"PTGER3"	1
"M1"	"N-Glycan antennae elongation"	"N-Glycan antennae elongation"	"1/149"	"15/7644"	0.255875446426302	0.770765915308676	0.694011543422969	"B4GALT6"	1
"M1"	"Signaling by FGFR in disease"	"Signaling by FGFR in disease"	"5/149"	"177/7644"	0.262877106095869	0.787028409104094	0.708654586394511	"PRKCG/PRKCE/PDE1A/KIT/FGF9"	5
"M1"	"DAP12 interactions"	"DAP12 interactions"	"5/149"	"179/7644"	0.270336858830376	0.789650255439558	0.711015344162535	"PRKCG/PRKCE/PDE1A/KIT/FGF9"	5
"M1"	"Rap1 signalling"	"Rap1 signalling"	"1/149"	"16/7644"	0.270408748101814	0.789650255439558	0.711015344162535	"RASGRP1"	1
"M1"	"Regulation of KIT signaling"	"Regulation of KIT signaling"	"1/149"	"16/7644"	0.270408748101814	0.789650255439558	0.711015344162535	"KIT"	1
"M1"	"Synthesis of very long-chain fatty acyl-CoAs"	"Synthesis of very long-chain fatty acyl-CoAs"	"1/149"	"16/7644"	0.270408748101814	0.789650255439558	0.711015344162535	"ELOVL4"	1
"M1"	"Assembly of collagen fibrils and other multimeric structures"	"Assembly of collagen fibrils and other multimeric structures"	"2/149"	"54/7644"	0.283801334233309	0.789650255439558	0.711015344162535	"COL5A2/COL24A1"	2
"M1"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"2/149"	"54/7644"	0.283801334233309	0.789650255439558	0.711015344162535	"HS3ST2/NDST3"	2
"M1"	"Activated point mutants of FGFR2"	"Activated point mutants of FGFR2"	"1/149"	"17/7644"	0.284660071716501	0.789650255439558	0.711015344162535	"FGF9"	1
"M1"	"Cytosolic sulfonation of small molecules"	"Cytosolic sulfonation of small molecules"	"1/149"	"17/7644"	0.284660071716501	0.789650255439558	0.711015344162535	"SULT4A1"	1
"M1"	"FGFR2 ligand binding and activation"	"FGFR2 ligand binding and activation"	"1/149"	"17/7644"	0.284660071716501	0.789650255439558	0.711015344162535	"FGF9"	1
"M1"	"G1/S-Specific Transcription"	"G1/S-Specific Transcription"	"1/149"	"17/7644"	0.284660071716501	0.789650255439558	0.711015344162535	"CCNA1"	1
"M1"	"Signaling by FGFR2 mutants"	"Signaling by FGFR2 mutants"	"1/149"	"17/7644"	0.284660071716501	0.789650255439558	0.711015344162535	"FGF9"	1
"M1"	"Synthesis, secretion, and deacylation of Ghrelin"	"Synthesis, secretion, and deacylation of Ghrelin"	"1/149"	"17/7644"	0.284660071716501	0.789650255439558	0.711015344162535	"PCSK1"	1
"M1"	"Zinc transporters"	"Zinc transporters"	"1/149"	"17/7644"	0.284660071716501	0.789650255439558	0.711015344162535	"SLC30A3"	1
"M1"	"Signaling by PDGF"	"Signaling by PDGF"	"5/149"	"184/7644"	0.289182760929405	0.797689525934484	0.718254048434952	"PRKCG/PRKCE/PDE1A/KIT/FGF9"	5
"M1"	"MAP kinase activation in TLR cascade"	"MAP kinase activation in TLR cascade"	"2/149"	"56/7644"	0.298302577292551	0.805657760098472	0.725428790312699	"MEF2C/DUSP4"	2
"M1"	"cGMP effects"	"cGMP effects"	"1/149"	"18/7644"	0.298634852012061	0.805657760098472	0.725428790312699	"PDE1A"	1
"M1"	"Removal of DNA patch containing abasic residue"	"Removal of DNA patch containing abasic residue"	"1/149"	"18/7644"	0.298634852012061	0.805657760098472	0.725428790312699	"CCNO"	1
"M1"	"Resolution of AP sites via the multiple-nucleotide patch replacement pathway"	"Resolution of AP sites via the multiple-nucleotide patch replacement pathway"	"1/149"	"18/7644"	0.298634852012061	0.805657760098472	0.725428790312699	"CCNO"	1
"M1"	"Other semaphorin interactions"	"Other semaphorin interactions"	"1/149"	"19/7644"	0.312338419681901	0.838022754447069	0.754570815452394	"PLXNA4"	1
"M1"	"Base Excision Repair"	"Base Excision Repair"	"1/149"	"20/7644"	0.325776003349757	0.841873777077529	0.758038345744587	"CCNO"	1
"M1"	"Fatty Acyl-CoA Biosynthesis"	"Fatty Acyl-CoA Biosynthesis"	"1/149"	"20/7644"	0.325776003349757	0.841873777077529	0.758038345744587	"ELOVL4"	1
"M1"	"N-glycan antennae elongation in the medial/trans-Golgi"	"N-glycan antennae elongation in the medial/trans-Golgi"	"1/149"	"20/7644"	0.325776003349757	0.841873777077529	0.758038345744587	"B4GALT6"	1
"M1"	"Regulation of gene expression in beta cells"	"Regulation of gene expression in beta cells"	"1/149"	"20/7644"	0.325776003349757	0.841873777077529	0.758038345744587	"NEUROD1"	1
"M1"	"Resolution of Abasic Sites (AP sites)"	"Resolution of Abasic Sites (AP sites)"	"1/149"	"20/7644"	0.325776003349757	0.841873777077529	0.758038345744587	"CCNO"	1
"M1"	"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)"	"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)"	"1/149"	"20/7644"	0.325776003349757	0.841873777077529	0.758038345744587	"PCSK1"	1
"M1"	"Xenobiotics"	"Xenobiotics"	"1/149"	"20/7644"	0.325776003349757	0.841873777077529	0.758038345744587	"CYP2C8"	1
"M1"	"Cell death signalling via NRAGE, NRIF and NADE"	"Cell death signalling via NRAGE, NRIF and NADE"	"2/149"	"61/7644"	0.334321282607153	0.859433244817342	0.773849207467646	"NGEF/MCF2"	2
"M1"	"RA biosynthesis pathway"	"RA biosynthesis pathway"	"1/149"	"21/7644"	0.338952731510943	0.866800995686839	0.780483263347567	"SDR16C5"	1
"M1"	"Cyclin A/B1 associated events during G2/M transition"	"Cyclin A/B1 associated events during G2/M transition"	"1/149"	"22/7644"	0.351873634436939	0.871671898580408	0.784869112238764	"CCNA1"	1
"M1"	"Signalling to p38 via RIT and RIN"	"Signalling to p38 via RIT and RIN"	"1/149"	"22/7644"	0.351873634436939	0.871671898580408	0.784869112238764	"RIT2"	1
"M1"	"TCR signaling"	"TCR signaling"	"2/149"	"64/7644"	0.355687627353207	0.871671898580408	0.784869112238764	"PAK1/PAK3"	2
"M1"	"BBSome-mediated cargo-targeting to cilium"	"BBSome-mediated cargo-targeting to cilium"	"1/149"	"23/7644"	0.364543646043984	0.871671898580408	0.784869112238764	"MCHR1"	1
"M1"	"FGFR ligand binding and activation"	"FGFR ligand binding and activation"	"1/149"	"23/7644"	0.364543646043984	0.871671898580408	0.784869112238764	"FGF9"	1
"M1"	"Incretin synthesis, secretion, and inactivation"	"Incretin synthesis, secretion, and inactivation"	"1/149"	"23/7644"	0.364543646043984	0.871671898580408	0.784869112238764	"PCSK1"	1
"M1"	"Signaling by BMP"	"Signaling by BMP"	"1/149"	"23/7644"	0.364543646043984	0.871671898580408	0.784869112238764	"GREM2"	1
"M1"	"DARPP-32 events"	"DARPP-32 events"	"1/149"	"24/7644"	0.376967605726368	0.871671898580408	0.784869112238764	"PPP3CA"	1
"M1"	"Lysosome Vesicle Biogenesis"	"Lysosome Vesicle Biogenesis"	"1/149"	"24/7644"	0.376967605726368	0.871671898580408	0.784869112238764	"SH3GL2"	1
"M1"	"Activation of BH3-only proteins"	"Activation of BH3-only proteins"	"1/149"	"25/7644"	0.389150260155078	0.871671898580408	0.784869112238764	"YWHAG"	1
"M1"	"G0 and Early G1"	"G0 and Early G1"	"1/149"	"25/7644"	0.389150260155078	0.871671898580408	0.784869112238764	"CCNA1"	1
"M1"	"Metal ion SLC transporters"	"Metal ion SLC transporters"	"1/149"	"25/7644"	0.389150260155078	0.871671898580408	0.784869112238764	"SLC30A3"	1
"M1"	"Nitric oxide stimulates guanylate cyclase"	"Nitric oxide stimulates guanylate cyclase"	"1/149"	"25/7644"	0.389150260155078	0.871671898580408	0.784869112238764	"PDE1A"	1
"M1"	"NCAM signaling for neurite out-growth"	"NCAM signaling for neurite out-growth"	"2/149"	"70/7644"	0.397645939618738	0.871671898580408	0.784869112238764	"CACNB4/GFRA2"	2
"M1"	"EGFR downregulation"	"EGFR downregulation"	"1/149"	"26/7644"	0.401096265042451	0.871671898580408	0.784869112238764	"SH3GL2"	1
"M1"	"Fcgamma receptor (FCGR) dependent phagocytosis"	"Fcgamma receptor (FCGR) dependent phagocytosis"	"3/149"	"119/7644"	0.410606752458188	0.871671898580408	0.784869112238764	"PAK1/WASF1/PRKCE"	3
"M1"	"Integrin alphaIIb beta3 signaling"	"Integrin alphaIIb beta3 signaling"	"1/149"	"27/7644"	0.412810186873466	0.871671898580408	0.784869112238764	"RASGRP1"	1
"M1"	"Sema4D in semaphorin signaling"	"Sema4D in semaphorin signaling"	"1/149"	"27/7644"	0.412810186873466	0.871671898580408	0.784869112238764	"MET"	1
"M1"	"Costimulation by the CD28 family"	"Costimulation by the CD28 family"	"2/149"	"73/7644"	0.418159084554472	0.871671898580408	0.784869112238764	"PAK1/PAK3"	2
"M1"	"Defective B3GAT3 causes JDSSDHD"	"Defective B3GAT3 causes JDSSDHD"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Defective B4GALT7 causes EDS, progeroid type"	"Defective B4GALT7 causes EDS, progeroid type"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Defective CHST14 causes EDS, musculocontractural type"	"Defective CHST14 causes EDS, musculocontractural type"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Defective CHST3 causes SEDCJD"	"Defective CHST3 causes SEDCJD"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Defective CHST6 causes MCDC1"	"Defective CHST6 causes MCDC1"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Defective CHSY1 causes TPBS"	"Defective CHSY1 causes TPBS"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Defective EXT2 causes exostoses 2"	"Defective EXT2 causes exostoses 2"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Defective PAPSS2 causes SEMD-PA"	"Defective PAPSS2 causes SEMD-PA"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Defective SLC26A2 causes chondrodysplasias"	"Defective SLC26A2 causes chondrodysplasias"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Diseases associated with glycosaminoglycan metabolism"	"Diseases associated with glycosaminoglycan metabolism"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Glycosaminoglycan metabolism"	"Glycosaminoglycan metabolism"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"MPS I - Hurler syndrome"	"MPS I - Hurler syndrome"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"MPS II - Hunter syndrome"	"MPS II - Hunter syndrome"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"MPS IIIA - Sanfilippo syndrome A"	"MPS IIIA - Sanfilippo syndrome A"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"MPS IIIB - Sanfilippo syndrome B"	"MPS IIIB - Sanfilippo syndrome B"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"MPS IIIC - Sanfilippo syndrome C"	"MPS IIIC - Sanfilippo syndrome C"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"MPS IIID - Sanfilippo syndrome D"	"MPS IIID - Sanfilippo syndrome D"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"MPS IV - Morquio syndrome A"	"MPS IV - Morquio syndrome A"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"MPS IV - Morquio syndrome B"	"MPS IV - Morquio syndrome B"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"MPS IX - Natowicz syndrome"	"MPS IX - Natowicz syndrome"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"MPS VI - Maroteaux-Lamy syndrome"	"MPS VI - Maroteaux-Lamy syndrome"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"MPS VII - Sly syndrome"	"MPS VII - Sly syndrome"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Mucopolysaccharidoses"	"Mucopolysaccharidoses"	"3/149"	"121/7644"	0.421075978818071	0.871671898580408	0.784869112238764	"HS3ST2/B4GALT6/NDST3"	3
"M1"	"Downstream signaling events of B Cell Receptor (BCR)"	"Downstream signaling events of B Cell Receptor (BCR)"	"4/149"	"170/7644"	0.424099947826224	0.871671898580408	0.784869112238764	"PRKCB/RASGRP1/KIT/FGF9"	4
"M1"	"G-protein activation"	"G-protein activation"	"1/149"	"28/7644"	0.424296504604312	0.871671898580408	0.784869112238764	"PDYN"	1
"M1"	"Keratan sulfate biosynthesis"	"Keratan sulfate biosynthesis"	"1/149"	"28/7644"	0.424296504604312	0.871671898580408	0.784869112238764	"B4GALT6"	1
"M1"	"G alpha (12/13) signalling events"	"G alpha (12/13) signalling events"	"2/149"	"75/7644"	0.431639365356124	0.872897016989623	0.785972230969325	"NGEF/MCF2"	2
"M1"	"TRAF6 Mediated Induction of proinflammatory cytokines"	"TRAF6 Mediated Induction of proinflammatory cytokines"	"2/149"	"75/7644"	0.431639365356124	0.872897016989623	0.785972230969325	"MEF2C/DUSP4"	2
"M1"	"Platelet activation, signaling and aggregation"	"Platelet activation, signaling and aggregation"	"5/149"	"221/7644"	0.432474637050821	0.872897016989623	0.785972230969325	"PRKCB/PRKCG/PRKCE/DGKB/RASGRP1"	5
"M1"	"CDO in myogenesis"	"CDO in myogenesis"	"1/149"	"29/7644"	0.435559611328834	0.872897016989623	0.785972230969325	"MEF2C"	1
"M1"	"Myogenesis"	"Myogenesis"	"1/149"	"29/7644"	0.435559611328834	0.872897016989623	0.785972230969325	"MEF2C"	1
"M1"	"SHC-mediated cascade"	"SHC-mediated cascade"	"1/149"	"29/7644"	0.435559611328834	0.872897016989623	0.785972230969325	"FGF9"	1
"M1"	"FCERI mediated MAPK activation"	"FCERI mediated MAPK activation"	"2/149"	"77/7644"	0.444953845423115	0.880652504471943	0.792955411894557	"PAK1/PAK3"	2
"M1"	"Activation of Kainate Receptors upon glutamate binding"	"Activation of Kainate Receptors upon glutamate binding"	"1/149"	"30/7644"	0.44660381591347	0.880652504471943	0.792955411894557	"NCALD"	1
"M1"	"Inactivation, recovery and regulation of the phototransduction cascade"	"Inactivation, recovery and regulation of the phototransduction cascade"	"1/149"	"30/7644"	0.44660381591347	0.880652504471943	0.792955411894557	"PPEF1"	1
"M1"	"Signaling by FGFR1 mutants"	"Signaling by FGFR1 mutants"	"1/149"	"30/7644"	0.44660381591347	0.880652504471943	0.792955411894557	"FGF9"	1
"M1"	"Metabolism of nucleotides"	"Metabolism of nucleotides"	"2/149"	"78/7644"	0.451546588270869	0.886837499363986	0.798524492942168	"GDA/HPRT1"	2
"M1"	"Gluconeogenesis"	"Gluconeogenesis"	"1/149"	"31/7644"	0.457433344601268	0.887746135174793	0.79934264502822	"MDH1"	1
"M1"	"Striated Muscle Contraction"	"Striated Muscle Contraction"	"1/149"	"31/7644"	0.457433344601268	0.887746135174793	0.79934264502822	"TNNT2"	1
"M1"	"The phototransduction cascade"	"The phototransduction cascade"	"1/149"	"31/7644"	0.457433344601268	0.887746135174793	0.79934264502822	"PPEF1"	1
"M1"	"Regulation of beta-cell development"	"Regulation of beta-cell development"	"1/149"	"32/7644"	0.468052342585559	0.897821875592846	0.808415023580224	"NEUROD1"	1
