"Module"	"Gene1"	"Gene2"
"M1"	"SYNPO2"	"ZNF804A"
"M1"	"SYNPO2"	"SLC4A8"
"M1"	"RGS6"	"GRIN3A"
"M1"	"RGS6"	"NOX1"
"M1"	"RGS6"	"POF1B"
"M1"	"RGS6"	"RAD18"
"M1"	"RGS6"	"PPAP2B"
"M1"	"RGS6"	"PTP4A1"
"M1"	"RGS6"	"C11orf74"
"M1"	"RGS6"	"NLRC5"
"M1"	"RGS6"	"HTR1D"
"M1"	"RGS6"	"RP9"
"M1"	"RGS6"	"MAK16"
"M1"	"RGS6"	"ID4"
"M1"	"RGS6"	"KDM5D"
"M1"	"RGS6"	"HMGB1"
"M1"	"RGS6"	"CFHR3"
"M1"	"RGS6"	"POU3F1"
"M1"	"RGS6"	"HLA-DRB5"
"M1"	"RGS6"	"CLNS1A"
"M1"	"MSTN"	"MLLT11"
"M1"	"AGT"	"ROBO2"
"M1"	"BUD31"	"ROBO2"
"M1"	"SDC3"	"SVOP"
"M1"	"SDC3"	"HPRT1"
"M1"	"SDC3"	"FGF12"
"M1"	"ERCC6L2"	"ATP1B1"
"M1"	"PPP3CA"	"ZHX2"
"M1"	"PPP3CA"	"TCF21"
"M1"	"PPP3CA"	"MYO5A"
"M1"	"PPP3CA"	"TLE4"
"M1"	"PPP3CA"	"RABEP2"
"M1"	"PPP3CA"	"GALNT14"
"M1"	"PPP3CA"	"TRMT6"
"M1"	"PPP3CA"	"SNX19"
"M1"	"PPP3CA"	"ATP11C"
"M1"	"PPP3CA"	"ROR2"
"M1"	"PPP3CA"	"RANGRF"
"M1"	"ARNT"	"MAGEE1"
"M1"	"EIF2B2"	"MLLT11"
"M1"	"ERI1"	"HCN1"
"M1"	"ERI1"	"HECW1"
"M1"	"ERI1"	"ADAM23"
"M1"	"CENPM"	"ROBO2"
"M1"	"CD200"	"RPL8"
"M1"	"CD200"	"RAD18"
"M1"	"CD200"	"AGRN"
"M1"	"CD200"	"TRIP13"
"M1"	"CD200"	"SRPX"
"M1"	"CD200"	"APOBEC1"
"M1"	"RAP1GAP"	"RIMBP2"
"M1"	"ANK1"	"DNAJC8"
"M1"	"ANK1"	"GTF2B"
"M1"	"ANK1"	"PTP4A1"
"M1"	"ANK1"	"C11orf57"
"M1"	"ANK1"	"AIMP1"
"M1"	"ANK1"	"NYAP1"
"M1"	"ANK1"	"SLC39A1"
"M1"	"ANK1"	"LINS"
"M1"	"ANK1"	"ELMO3"
"M1"	"ANK1"	"MICALCL"
"M1"	"ANK1"	"CTDSP2"
"M1"	"ANK1"	"GMIP"
"M1"	"ANK1"	"CLTC"
"M1"	"ANK1"	"CDC42EP1"
"M1"	"ANK1"	"PRPF3"
"M1"	"ANK1"	"MAOA"
"M1"	"TPBG"	"OPRD1"
"M1"	"TPBG"	"ABCB7"
"M1"	"TPBG"	"SCTR"
"M1"	"TPBG"	"TAF7L"
"M1"	"TPBG"	"EYA2"
"M1"	"TPBG"	"TDGF1"
"M1"	"TPBG"	"PAK4"
"M1"	"TPBG"	"HIPK1"
"M1"	"TPBG"	"PTP4A1"
"M1"	"TPBG"	"HNRNPD"
"M1"	"TPBG"	"CD1D"
"M1"	"TPBG"	"HIST2H3A"
"M1"	"TPBG"	"TOP2B"
"M1"	"TPBG"	"SWAP70"
"M1"	"TPBG"	"BNIPL"
"M1"	"TPBG"	"TMEM65"
"M1"	"TPBG"	"MEX3A"
"M1"	"TPBG"	"FAM109B"
"M1"	"TPBG"	"KCNAB2"
"M1"	"TPBG"	"YIPF1"
"M1"	"TPBG"	"SEPT2"
"M1"	"TPBG"	"GOLGA1"
"M1"	"TPBG"	"RECQL5"
"M1"	"TPBG"	"BCAN"
"M1"	"TPBG"	"CDSN"
"M1"	"TPBG"	"C4orf46"
"M1"	"TPBG"	"TTC25"
"M1"	"EEF1D"	"PLK2"
"M1"	"EEF1D"	"SULT4A1"
"M1"	"SV2B"	"PTGER3"
"M1"	"SV2B"	"FOLR3"
"M1"	"SV2B"	"ISL2"
"M1"	"SV2B"	"FKBP15"
"M1"	"SV2B"	"NDUFA9"
"M1"	"SV2B"	"PPP1R9B"
"M1"	"SV2B"	"SORL1"
"M1"	"SV2B"	"FAR1"
"M1"	"SV2B"	"CDH3"
"M1"	"SV2B"	"TXLNA"
"M1"	"SV2B"	"PAFAH1B2"
"M1"	"SV2B"	"DNAAF2"
"M1"	"SV2B"	"BLID"
"M1"	"HCN1"	"DTX2"
"M1"	"HCN1"	"GSPT1"
"M1"	"HCN1"	"CHRAC1"
"M1"	"HCN1"	"PARP3"
"M1"	"HCN1"	"ZMYM3"
"M1"	"HCN1"	"GPC3"
"M1"	"HCN1"	"CLIC2"
"M1"	"HCN1"	"NPNT"
"M1"	"HCN1"	"ERBB2"
"M1"	"HCN1"	"PTP4A1"
"M1"	"HCN1"	"NGFRAP1"
"M1"	"HCN1"	"DGCR14"
"M1"	"HCN1"	"NDRG2"
"M1"	"HCN1"	"TP63"
"M1"	"HCN1"	"RAD9B"
"M1"	"HCN1"	"SLAMF6"
"M1"	"HCN1"	"RPS3"
"M1"	"HCN1"	"SLC2A5"
"M1"	"HIST1H2BM"	"SPHKAP"
"M1"	"TRAP1"	"NPTN"
"M1"	"TRAP1"	"GRIN2B"
"M1"	"CCL25"	"RBM11"
"M1"	"CCL25"	"GRIN2B"
"M1"	"TDP2"	"HPRT1"
"M1"	"TDP2"	"RIMBP2"
"M1"	"RASD2"	"ENC1"
"M1"	"CNN1"	"STAT4"
"M1"	"MET"	"RPL23A"
"M1"	"MET"	"PHACTR4"
"M1"	"MET"	"FGF8"
"M1"	"MET"	"FOLR3"
"M1"	"MET"	"PTP4A1"
"M1"	"MET"	"SERPINF1"
"M1"	"MET"	"SENP1"
"M1"	"MET"	"CITED2"
"M1"	"MET"	"UBE2A"
"M1"	"MET"	"SMARCA1"
"M1"	"MET"	"TFF1"
"M1"	"MET"	"AP3B2"
"M1"	"MET"	"AKT3"
"M1"	"MET"	"FOXC2"
"M1"	"MET"	"RND2"
"M1"	"MET"	"ZNF287"
"M1"	"MET"	"ZNF18"
"M1"	"ATP1B1"	"PFKP"
"M1"	"ATP1B1"	"KLHL17"
"M1"	"ATP1B1"	"AMIGO3"
"M1"	"ATP1B1"	"REV1"
"M1"	"ATP1B1"	"MCM2"
"M1"	"ATP1B1"	"SRSF9"
"M1"	"ATP1B1"	"ATP6V1A"
"M1"	"ATP1B1"	"MATK"
"M1"	"ATP1B1"	"FXYD1"
"M1"	"ATP1B1"	"ALDH9A1"
"M1"	"ATP1B1"	"OLFM4"
"M1"	"SNCAIP"	"SPTSSB"
"M1"	"SPRY1"	"CAMKK1"
"M1"	"SPRY1"	"PPL"
"M1"	"VLDLR"	"HSPB1"
"M1"	"ADCYAP1"	"TLE4"
"M1"	"ADCYAP1"	"PTP4A1"
"M1"	"ADCYAP1"	"FILIP1"
"M1"	"ADCYAP1"	"TMEM74B"
"M1"	"TFPT"	"MAGEE1"
"M1"	"TFPT"	"NEGR1"
"M1"	"NLRP2"	"PTP4A1"
"M1"	"NLRP2"	"LDHA"
"M1"	"NLRP2"	"UPK1A"
"M1"	"NLRP2"	"ABCF2"
"M1"	"NLRP2"	"SIRPA"
"M1"	"VPS11"	"CDK5R2"
"M1"	"MAGEE1"	"FAIM"
"M1"	"MAGEE1"	"GIT1"
"M1"	"MAGEE1"	"USP14"
"M1"	"MAGEE1"	"PER3"
"M1"	"MAGEE1"	"HAO2"
"M1"	"MAGEE1"	"NR2C2AP"
"M1"	"MAGEE1"	"PSMC3IP"
"M1"	"MAGEE1"	"REV1"
"M1"	"MAGEE1"	"CSNK1D"
"M1"	"MAGEE1"	"TRIM34"
"M1"	"MAGEE1"	"POLR1D"
"M1"	"MAGEE1"	"SKI"
"M1"	"MAGEE1"	"NPM3"
"M1"	"MAGEE1"	"FZD4"
"M1"	"MAGEE1"	"KCNQ3"
"M1"	"MAGEE1"	"HPRT1"
"M1"	"MAGEE1"	"CIZ1"
"M1"	"MAGEE1"	"MPPED1"
"M1"	"MAGEE1"	"PTP4A1"
"M1"	"MAGEE1"	"DEDD"
"M1"	"MAGEE1"	"PPP1R3G"
"M1"	"MAGEE1"	"RFXAP"
"M1"	"MAGEE1"	"LRRK2"
"M1"	"MAGEE1"	"MAT2B"
"M1"	"MAGEE1"	"NCAPG"
"M1"	"MAGEE1"	"TRPS1"
"M1"	"MAGEE1"	"FAM193B"
"M1"	"MAGEE1"	"HRSP12"
"M1"	"MAGEE1"	"HCLS1"
"M1"	"MAGEE1"	"ABCA13"
"M1"	"MAGEE1"	"ETHE1"
"M1"	"MAGEE1"	"CXCL16"
"M1"	"MAGEE1"	"AMACR"
"M1"	"MAGEE1"	"CYP27C1"
"M1"	"MAGEE1"	"ZNF414"
"M1"	"MAGEE1"	"RBMS1"
"M1"	"MAGEE1"	"DKC1"
"M1"	"MAGEE1"	"AGFG2"
"M1"	"MAGEE1"	"INTS3"
"M1"	"MEOX2"	"HPRT1"
"M1"	"HRH3"	"ZCCHC12"
"M1"	"HRH3"	"CDH18"
"M1"	"HRH3"	"HECW1"
"M1"	"HRH3"	"ARC"
"M1"	"CDC37"	"SLC4A8"
"M1"	"ADRA2B"	"XK"
"M1"	"ADRA2B"	"EGR2"
"M1"	"AAK1"	"CBL"
"M1"	"AAK1"	"KIF20A"
"M1"	"AAK1"	"GPC3"
"M1"	"AAK1"	"TSNAX"
"M1"	"AAK1"	"TUBA1C"
"M1"	"AAK1"	"PPAP2B"
"M1"	"AAK1"	"MYO16"
"M1"	"AAK1"	"KIFC1"
"M1"	"AAK1"	"ANKRD27"
"M1"	"AAK1"	"FAIM2"
"M1"	"AAK1"	"CSTF2T"
"M1"	"AAK1"	"USP33"
"M1"	"AAK1"	"CCR4"
"M1"	"AAK1"	"NEIL1"
"M1"	"AAK1"	"IRF2BPL"
"M1"	"AAK1"	"FGF8"
"M1"	"AAK1"	"HOXA10"
"M1"	"AAK1"	"SLC1A1"
"M1"	"AAK1"	"PRKAB2"
"M1"	"AAK1"	"PRF1"
"M1"	"AAK1"	"APBB1IP"
"M1"	"AAK1"	"CSRP3"
"M1"	"AAK1"	"CTBS"
"M1"	"AAK1"	"MPZL1"
"M1"	"AAK1"	"CHCHD4"
"M1"	"AAK1"	"FOLR3"
"M1"	"AAK1"	"PTP4A1"
"M1"	"AAK1"	"BCAP29"
"M1"	"AAK1"	"BHLHB9"
"M1"	"AAK1"	"RAB5B"
"M1"	"AAK1"	"ARPC1B"
"M1"	"AAK1"	"REG1A"
"M1"	"AAK1"	"RAB25"
"M1"	"AAK1"	"C1QA"
"M1"	"AAK1"	"FAR1"
"M1"	"AAK1"	"RING1"
"M1"	"AAK1"	"DCAF17"
"M1"	"AAK1"	"CYP11A1"
"M1"	"AAK1"	"NMT2"
"M1"	"AAK1"	"TXNL1"
"M1"	"AAK1"	"MST1R"
"M1"	"AAK1"	"BAIAP2L1"
"M1"	"AAK1"	"PSG5"
"M1"	"AAK1"	"AATF"
"M1"	"AAK1"	"RPS5"
"M1"	"AAK1"	"EVC2"
"M1"	"ARFIP1"	"MLLT11"
"M1"	"YWHAG"	"H2BFM"
"M1"	"YWHAG"	"L3MBTL1"
"M1"	"YWHAG"	"GTF2B"
"M1"	"YWHAG"	"ATP5F1"
"M1"	"YWHAG"	"PSMD1"
"M1"	"YWHAG"	"SKI"
"M1"	"YWHAG"	"USP33"
"M1"	"YWHAG"	"DDIT4L"
"M1"	"YWHAG"	"HOXA10"
"M1"	"YWHAG"	"FOLR3"
"M1"	"YWHAG"	"PARL"
"M1"	"YWHAG"	"ACE2"
"M1"	"YWHAG"	"HAUS7"
"M1"	"YWHAG"	"LSM3"
"M1"	"YWHAG"	"PDE3A"
"M1"	"YWHAG"	"ASCC2"
"M1"	"YWHAG"	"PHOX2A"
"M1"	"YWHAG"	"VWF"
"M1"	"YWHAG"	"COL4A2"
"M1"	"YWHAG"	"TBCD"
"M1"	"YWHAG"	"ITPR1"
"M1"	"YWHAG"	"UGCG"
"M1"	"YWHAG"	"GPR12"
"M1"	"YWHAG"	"TRHDE"
"M1"	"YWHAG"	"CNOT6"
"M1"	"YWHAG"	"AZI2"
"M1"	"YWHAG"	"RUSC1"
"M1"	"YWHAG"	"UTY"
"M1"	"YWHAG"	"RFXAP"
"M1"	"YWHAG"	"SNX3"
"M1"	"YWHAG"	"TRMT11"
"M1"	"YWHAG"	"COL4A6"
"M1"	"YWHAG"	"BAIAP2"
"M1"	"YWHAG"	"APOH"
"M1"	"YWHAG"	"ICA1"
"M1"	"YWHAG"	"HSD11B1L"
"M1"	"YWHAG"	"SATB2"
"M1"	"YWHAG"	"DNAJC9"
"M1"	"SNCG"	"SPHKAP"
"M1"	"TRIM54"	"RNF182"
"M1"	"TRIM54"	"STK25"
"M1"	"TRIM54"	"PTP4A1"
"M1"	"TRIM54"	"HYDIN"
"M1"	"TRIM54"	"MAGT1"
"M1"	"TRIM54"	"IL22RA1"
"M1"	"UPK2"	"PLK2"
"M1"	"CCL7"	"EGR2"
"M1"	"HIST1H1C"	"PTPN3"
"M1"	"FLT3"	"AMPH"
"M1"	"PRKDC"	"PCSK2"
"M1"	"UBE2E2"	"CDK5R2"
"M1"	"UBE2E2"	"MLLT11"
"M1"	"UBE2E2"	"GLP2R"
"M1"	"TOMM20"	"MRAP2"
"M1"	"ASXL1"	"TRIM37"
"M1"	"ASXL1"	"MLLT11"
"M1"	"AKAP11"	"SULT4A1"
"M1"	"AKAP11"	"PCDH8"
"M1"	"RGS7"	"PATZ1"
"M1"	"RGS7"	"FBXO18"
"M1"	"RGS7"	"SYTL4"
"M1"	"RGS7"	"CDK19"
"M1"	"RGS7"	"TSG101"
"M1"	"RGS7"	"SLC3A2"
"M1"	"RGS7"	"SGCG"
"M1"	"RGS7"	"UBASH3A"
"M1"	"RGS7"	"ERBB2"
"M1"	"RGS7"	"MSRB1"
"M1"	"RGS7"	"FGF8"
"M1"	"RGS7"	"PTP4A1"
"M1"	"RGS7"	"CRYAA"
"M1"	"RGS7"	"BANF1"
"M1"	"RGS7"	"SNAI3"
"M1"	"RGS7"	"GMDS"
"M1"	"RGS7"	"LRRFIP1"
"M1"	"RGS7"	"MRGBP"
"M1"	"RGS7"	"FCGRT"
"M1"	"RGS7"	"TAF8"
"M1"	"RGS7"	"DGCR14"
"M1"	"RGS7"	"WDR62"
"M1"	"RGS7"	"MPHOSPH8"
"M1"	"RGS7"	"C1D"
"M1"	"RGS7"	"CENPI"
"M1"	"RGS7"	"PRAMEF10"
"M1"	"RGS7"	"PTGR1"
"M1"	"RGS7"	"PLAC8"
"M1"	"RGS7"	"KCTD18"
"M1"	"RGS7"	"POM121"
"M1"	"RGS7"	"GNAI1"
"M1"	"RGS7"	"CITED1"
"M1"	"RGS7"	"KIAA1524"
"M1"	"RGS7"	"AGPS"
"M1"	"GCGR"	"RIMBP2"
"M1"	"GCGR"	"PTER"
"M1"	"GCGR"	"NAPB"
"M1"	"MEF2B"	"HPRT1"
"M1"	"MEF2B"	"PTH2R"
"M1"	"GAD2"	"POF1B"
"M1"	"GAD2"	"PTP4A1"
"M1"	"GAD2"	"MAP4K4"
"M1"	"GAD2"	"BHLHE41"
"M1"	"GAD2"	"KIAA0319"
"M1"	"GAD2"	"TACC1"
"M1"	"GAD2"	"AQP1"
"M1"	"GAD2"	"HDHD3"
"M1"	"GAD2"	"G2E3"
"M1"	"GAD2"	"MED20"
"M1"	"GAD2"	"GPR142"
"M1"	"GAD2"	"DNAJC22"
"M1"	"GAD2"	"REEP4"
"M1"	"GAD2"	"IGHMBP2"
"M1"	"GAD2"	"RNF187"
"M1"	"CTNNBIP1"	"PLK2"
"M1"	"SERPINB9"	"PPL"
"M1"	"SERPINB9"	"MRAP2"
"M1"	"GLIS3"	"PCP4L1"
"M1"	"CCAR1"	"ARC"
"M1"	"APOB"	"HECW1"
"M1"	"APOB"	"RAB3A"
"M1"	"GFRA2"	"NOS3"
"M1"	"GFRA2"	"GABRG2"
"M1"	"GFRA2"	"DVL3"
"M1"	"GFRA2"	"EYA2"
"M1"	"GFRA2"	"CSF2"
"M1"	"GFRA2"	"HMGCR"
"M1"	"GFRA2"	"HOMER1"
"M1"	"GFRA2"	"PSMD1"
"M1"	"GFRA2"	"CDK19"
"M1"	"GFRA2"	"FBXO22"
"M1"	"GFRA2"	"ACAD11"
"M1"	"GFRA2"	"HIST1H3J"
"M1"	"GFRA2"	"PPP2R3B"
"M1"	"GFRA2"	"MYO5A"
"M1"	"GFRA2"	"PTP4A1"
"M1"	"GFRA2"	"ATPAF1"
"M1"	"GFRA2"	"SMC4"
"M1"	"GFRA2"	"PRELP"
"M1"	"GFRA2"	"UVRAG"
"M1"	"GFRA2"	"SGMS1"
"M1"	"GFRA2"	"NAT10"
"M1"	"GFRA2"	"SUN1"
"M1"	"GFRA2"	"HSPA2"
"M1"	"GFRA2"	"PTPN13"
"M1"	"GFRA2"	"IKBKAP"
"M1"	"GFRA2"	"SPATA7"
"M1"	"GFRA2"	"RPS6KA4"
"M1"	"GFRA2"	"CPN1"
"M1"	"GFRA2"	"DEFB103A"
"M1"	"GFRA2"	"EXOC2"
"M1"	"GFRA2"	"KLHL25"
"M1"	"GFRA2"	"GCK"
"M1"	"GFRA2"	"SPESP1"
"M1"	"GFRA2"	"PPFIA4"
"M1"	"GFRA2"	"ZRANB2"
"M1"	"GFRA2"	"KANSL1"
"M1"	"GFRA2"	"LILRB2"
"M1"	"GFRA2"	"BRI3BP"
"M1"	"GFRA2"	"ABCC3"
"M1"	"GFRA2"	"SLC5A3"
"M1"	"GFRA2"	"SLC1A2"
"M1"	"ZCCHC12"	"MYO16"
"M1"	"ZCCHC12"	"TAF6L"
"M1"	"ZCCHC12"	"CLCA1"
"M1"	"ZCCHC12"	"ATP11C"
"M1"	"ZCCHC12"	"ARNTL2"
"M1"	"ZCCHC12"	"STX3"
"M1"	"ZCCHC12"	"CSNK1G3"
"M1"	"ZCCHC12"	"TBCE"
"M1"	"ZCCHC12"	"TMPRSS15"
"M1"	"ZCCHC12"	"ELOVL1"
"M1"	"ZCCHC12"	"GABRA2"
"M1"	"ZCCHC12"	"MPI"
"M1"	"ZCCHC12"	"LOX"
"M1"	"ZCCHC12"	"KCNJ12"
"M1"	"ZCCHC12"	"KCNJ11"
"M1"	"ZCCHC12"	"NXNL1"
"M1"	"ZCCHC12"	"RALGPS2"
"M1"	"ZCCHC12"	"DLG2"
"M1"	"ZCCHC12"	"ARF3"
"M1"	"ZCCHC12"	"PPP1CB"
"M1"	"ZCCHC12"	"SERINC2"
"M1"	"ALDOB"	"NPTX2"
"M1"	"KSR2"	"CHMP2A"
"M1"	"KSR2"	"JUP"
"M1"	"KSR2"	"XK"
"M1"	"KSR2"	"INO80"
"M1"	"KSR2"	"BTBD3"
"M1"	"KSR2"	"KLC2"
"M1"	"KSR2"	"RIMS4"
"M1"	"KSR2"	"SKI"
"M1"	"KSR2"	"KIF20A"
"M1"	"KSR2"	"ACKR3"
"M1"	"KSR2"	"MYO16"
"M1"	"KSR2"	"KIFC1"
"M1"	"KSR2"	"HPRT1"
"M1"	"KSR2"	"FAIM2"
"M1"	"KSR2"	"SEMG1"
"M1"	"KSR2"	"SEL1L"
"M1"	"KSR2"	"ADRB2"
"M1"	"KSR2"	"NEIL1"
"M1"	"KSR2"	"KDM3A"
"M1"	"KSR2"	"SLC1A1"
"M1"	"KSR2"	"PRKAB2"
"M1"	"KSR2"	"KLHDC9"
"M1"	"KSR2"	"PRF1"
"M1"	"KSR2"	"VPS28"
"M1"	"KSR2"	"APBB1IP"
"M1"	"KSR2"	"CSRP3"
"M1"	"KSR2"	"CTBS"
"M1"	"KSR2"	"MPZL1"
"M1"	"KSR2"	"MPPED1"
"M1"	"KSR2"	"CASP8"
"M1"	"KSR2"	"FOLR3"
"M1"	"KSR2"	"PTP4A1"
"M1"	"KSR2"	"RINT1"
"M1"	"KSR2"	"BCAP29"
"M1"	"KSR2"	"RAB5B"
"M1"	"KSR2"	"IVL"
"M1"	"KSR2"	"RANBP1"
"M1"	"KSR2"	"GMFB"
"M1"	"KSR2"	"ARL13A"
"M1"	"KSR2"	"PAEP"
"M1"	"KSR2"	"AK7"
"M1"	"KSR2"	"KDELC2"
"M1"	"KSR2"	"ATMIN"
"M1"	"KSR2"	"CD14"
"M1"	"KSR2"	"AHSG"
"M1"	"KSR2"	"STAM2"
"M1"	"KSR2"	"ZNF573"
"M1"	"KSR2"	"PRKACB"
"M1"	"KSR2"	"TMED2"
"M1"	"KSR2"	"NAB1"
"M1"	"KSR2"	"TJP3"
"M1"	"KSR2"	"DNMBP"
"M1"	"KSR2"	"MPV17L"
"M1"	"KSR2"	"OSBPL10"
"M1"	"RASGRF1"	"PTP4A1"
"M1"	"RASGRF1"	"BCAM"
"M1"	"RASGRF1"	"BNIP3L"
"M1"	"RASGRF1"	"RFXAP"
"M1"	"RASGRF1"	"NR0B1"
"M1"	"RASGRF1"	"BLOC1S5"
"M1"	"RASGRF1"	"UBAP2"
"M1"	"RASGRF1"	"ATG7"
"M1"	"RASGRF1"	"QKI"
"M1"	"RASGRF1"	"TMEM168"
"M1"	"RASGRF1"	"RHOC"
"M1"	"RASGRF1"	"HAUS2"
"M1"	"RASGRF1"	"BRSK1"
"M1"	"RASGRF1"	"ZCCHC24"
"M1"	"RASGRF1"	"WDR83OS"
"M1"	"RASGRF1"	"PLOD2"
"M1"	"RASGRF1"	"C1QTNF9"
"M1"	"RASGRF1"	"RABL3"
"M1"	"RASGRF1"	"ATG4D"
"M1"	"RASGRF1"	"MYO7B"
"M1"	"RASGRF1"	"GLP2R"
"M1"	"RASGRF1"	"TNFAIP6"
"M1"	"RASGRF1"	"GMIP"
"M1"	"RASGRF1"	"RSAD2"
"M1"	"RASGRF1"	"OAS1"
"M1"	"RASGRF1"	"PTRH2"
"M1"	"RASGRF1"	"RALB"
"M1"	"RASGRF1"	"C5orf51"
"M1"	"RASGRF1"	"ASPRV1"
"M1"	"RASGRF1"	"FN1"
"M1"	"RASGRF1"	"MNDA"
"M1"	"RASGRF1"	"DENND5B"
"M1"	"RASGRF1"	"BEND5"
"M1"	"RASGRF1"	"EMG1"
"M1"	"RASGRF1"	"APLN"
"M1"	"RASGRF1"	"RBMX"
"M1"	"RASGRF1"	"SGIP1"
"M1"	"RASGRF1"	"MED16"
"M1"	"RASGRF1"	"SGK223"
"M1"	"RASGRF1"	"E2F8"
"M1"	"RASGRF1"	"PLEC"
"M1"	"RASGRF1"	"MRPL44"
"M1"	"RASGRF1"	"CDKN2AIP"
"M1"	"RASGRF1"	"FGFR1OP"
"M1"	"RASGRF1"	"PCDHB14"
"M1"	"RASGRF1"	"SRM"
"M1"	"RASGRF1"	"NCOA2"
"M1"	"RASGRF1"	"SHBG"
"M1"	"STAT4"	"ETV7"
"M1"	"STAT4"	"DEDD2"
"M1"	"STAT4"	"PPP4R2"
"M1"	"STAT4"	"FBL"
"M1"	"STAT4"	"CCNE2"
"M1"	"STAT4"	"SIGIRR"
"M1"	"STAT4"	"RSL24D1"
"M1"	"STAT4"	"CNOT10"
"M1"	"STAT4"	"PPP6R2"
"M1"	"STAT4"	"RPS3"
"M1"	"STAT4"	"DNASE1"
"M1"	"STAT4"	"ZNF491"
"M1"	"STAT4"	"SF3B2"
"M1"	"STAT4"	"ERRFI1"
"M1"	"STAT4"	"SMN2"
"M1"	"STAT4"	"TBC1D1"
"M1"	"STAT4"	"STARD3NL"
"M1"	"INA"	"SYTL4"
"M1"	"INA"	"RSL1D1"
"M1"	"INA"	"ZADH2"
"M1"	"INA"	"MSRB1"
"M1"	"INA"	"UBE2Q1"
"M1"	"INA"	"PTP4A1"
"M1"	"INA"	"PLK2"
"M1"	"INA"	"COL4A2"
"M1"	"INA"	"UMOD"
"M1"	"INA"	"XPO6"
"M1"	"INA"	"PIM2"
"M1"	"INA"	"SVIP"
"M1"	"INA"	"RNF6"
"M1"	"INA"	"TRHR"
"M1"	"INA"	"ZNF516"
"M1"	"INA"	"ANP32A"
"M1"	"INA"	"TRIM38"
"M1"	"INA"	"RNF126"
"M1"	"INA"	"EIF3B"
"M1"	"INA"	"EPO"
"M1"	"INA"	"CD302"
"M1"	"INA"	"HNRNPH2"
"M1"	"INA"	"FBXO44"
"M1"	"INA"	"HOXD9"
"M1"	"INA"	"HLA-B"
"M1"	"INA"	"KCNA3"
"M1"	"INA"	"SH3BGRL3"
"M1"	"INA"	"DAPK3"
"M1"	"INA"	"EPS8L2"
"M1"	"INA"	"PATE3"
"M1"	"INA"	"MIF"
"M1"	"INA"	"MLF2"
"M1"	"INA"	"CDCA7L"
"M1"	"INA"	"TMEM135"
"M1"	"INA"	"HLA-A"
"M1"	"INA"	"DUSP23"
"M1"	"INA"	"MTA2"
"M1"	"INA"	"CLTC"
"M1"	"INA"	"YIPF3"
"M1"	"INA"	"NPR2"
"M1"	"INA"	"F5"
"M1"	"INA"	"USP9Y"
"M1"	"INA"	"ECHDC2"
"M1"	"INA"	"ATF6"
"M1"	"INA"	"PRDX4"
"M1"	"EIF5A2"	"FGF12"
"M1"	"RAB3C"	"KPNA2"
"M1"	"RAB3C"	"PSMD1"
"M1"	"RAB3C"	"PTP4A1"
"M1"	"RAB3C"	"RAB2A"
"M1"	"RAB3C"	"POLH"
"M1"	"RAB3C"	"DEFB103A"
"M1"	"RAB3C"	"EXOC2"
"M1"	"RAB3C"	"GZMA"
"M1"	"RAB3C"	"KLHL25"
"M1"	"RAB3C"	"TUBD1"
"M1"	"RAB3C"	"DDAH2"
"M1"	"RAB3C"	"ARFIP2"
"M1"	"RAB3C"	"AP5S1"
"M1"	"ELL"	"NEFH"
"M1"	"ELL"	"LDB2"
"M1"	"RAP1B"	"PLK2"
"M1"	"MTUS2"	"ATP5F1"
"M1"	"MTUS2"	"JUP"
"M1"	"MTUS2"	"PRF1"
"M1"	"MTUS2"	"APBB1IP"
"M1"	"MTUS2"	"CSPG4"
"M1"	"MTUS2"	"PTP4A1"
"M1"	"MTUS2"	"CRYAA"
"M1"	"MTUS2"	"SPAG7"
"M1"	"MTUS2"	"GRM7"
"M1"	"MTUS2"	"HOXD8"
"M1"	"MTUS2"	"NAT10"
"M1"	"MTUS2"	"ZNF2"
"M1"	"MTUS2"	"COX4I2"
"M1"	"MTUS2"	"CYBB"
"M1"	"MTUS2"	"ZNF219"
"M1"	"MTUS2"	"TMEM126B"
"M1"	"MTUS2"	"MRPL41"
"M1"	"MTUS2"	"PCDHGC3"
"M1"	"MTUS2"	"SLC25A44"
"M1"	"MTUS2"	"RGCC"
"M1"	"MTUS2"	"GALNT11"
"M1"	"MTUS2"	"FAM210B"
"M1"	"MTUS2"	"AFAP1L1"
"M1"	"MTUS2"	"EGFLAM"
"M1"	"MTUS2"	"MYBPH"
"M1"	"MTUS2"	"TRDN"
"M1"	"MTUS2"	"CD40"
"M1"	"TRIM63"	"SLC4A8"
"M1"	"MNT"	"RBM11"
"M1"	"MNT"	"MLLT11"
"M1"	"MAGI3"	"PLK2"
"M1"	"L1CAM"	"WIF1"
"M1"	"L1CAM"	"CD79A"
"M1"	"L1CAM"	"PTP4A1"
"M1"	"L1CAM"	"MYLIP"
"M1"	"L1CAM"	"STAP2"
"M1"	"L1CAM"	"FIGF"
"M1"	"L1CAM"	"SORBS2"
"M1"	"L1CAM"	"ATP11C"
"M1"	"L1CAM"	"TOP1"
"M1"	"L1CAM"	"KCNH5"
"M1"	"L1CAM"	"FAM193B"
"M1"	"L1CAM"	"SPATA5"
"M1"	"L1CAM"	"FAM213A"
"M1"	"L1CAM"	"NKX2-3"
"M1"	"L1CAM"	"MGMT"
"M1"	"L1CAM"	"MARCH9"
"M1"	"KCNAB1"	"HPRT1"
