"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"Signaling by EGFR"	"Signaling by EGFR"	"10/248"	"179/7644"	0.0657175228843352	0.382182487453561	0.340508779789044	"SH3GL2/PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	10
"M1"	"Signaling by Overexpressed Wild-Type EGFR in Cancer"	"Signaling by Overexpressed Wild-Type EGFR in Cancer"	"10/248"	"179/7644"	0.0657175228843352	0.382182487453561	0.340508779789044	"SH3GL2/PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	10
"M1"	"EPH-ephrin mediated repulsion of cells"	"EPH-ephrin mediated repulsion of cells"	"4/248"	"48/7644"	0.0692581136570915	0.390246088501666	0.347693114612679	"DNM1/EPHA4/EPHA5/EPHA3"	4
"M1"	"Signaling by EGFR in Cancer"	"Signaling by EGFR in Cancer"	"10/248"	"181/7644"	0.0697100692315164	0.390246088501666	0.347693114612679	"SH3GL2/PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	10
"M1"	"Signaling by EGFRvIII in Cancer"	"Signaling by EGFRvIII in Cancer"	"10/248"	"181/7644"	0.0697100692315164	0.390246088501666	0.347693114612679	"SH3GL2/PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	10
"M1"	"Signaling by Ligand-Responsive EGFR Variants in Cancer"	"Signaling by Ligand-Responsive EGFR Variants in Cancer"	"10/248"	"181/7644"	0.0697100692315164	0.390246088501666	0.347693114612679	"SH3GL2/PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	10
"M1"	"Amino acid and oligopeptide SLC transporters"	"Amino acid and oligopeptide SLC transporters"	"4/248"	"49/7644"	0.0735837424075944	0.40204005514829	0.358201050804293	"SLC6A15/SLC17A6/SLC32A1/SLC1A7"	4
"M1"	"Activation of Rac"	"Activation of Rac"	"2/248"	"14/7644"	0.0738303941006877	0.40204005514829	0.358201050804293	"PAK1/PAK3"	2
"M1"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	"2/248"	"14/7644"	0.0738303941006877	0.40204005514829	0.358201050804293	"PLXNA4/SEMA3A"	2
"M1"	"Downstream signal transduction"	"Downstream signal transduction"	"9/248"	"161/7644"	0.078092586704648	0.421418553478236	0.375466490841693	"PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	9
"M1"	"Signaling by FGFR"	"Signaling by FGFR"	"9/248"	"162/7644"	0.0804687762086122	0.430364258472845	0.383436743776	"PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	9
"M1"	"Signaling by ERBB2"	"Signaling by ERBB2"	"9/248"	"163/7644"	0.0828885576871984	0.430764996850508	0.383793785086034	"PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	9
"M1"	"Activation of BAD and translocation to mitochondria"	"Activation of BAD and translocation to mitochondria"	"2/248"	"15/7644"	0.0834202665019349	0.430764996850508	0.383793785086034	"YWHAH/YWHAG"	2
"M1"	"N-Glycan antennae elongation"	"N-Glycan antennae elongation"	"2/248"	"15/7644"	0.0834202665019349	0.430764996850508	0.383793785086034	"ST8SIA3/B4GALT6"	2
"M1"	"WNT5A-dependent internalization of FZD4"	"WNT5A-dependent internalization of FZD4"	"2/248"	"15/7644"	0.0834202665019349	0.430764996850508	0.383793785086034	"PRKCB/PRKCG"	2
"M1"	"DAP12 signaling"	"DAP12 signaling"	"9/248"	"164/7644"	0.0853519349028293	0.436972726553801	0.389324615346239	"PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	9
"M1"	"Glucagon signaling in metabolic regulation"	"Glucagon signaling in metabolic regulation"	"3/248"	"33/7644"	0.0902828166542203	0.458300060812525	0.408326387544065	"GNG2/PRKAR2B/GNG13"	3
"M1"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"4/248"	"54/7644"	0.0971836568367849	0.489184961724657	0.435843556092436	"HS3ST2/GPC5/HS6ST2/NDST3"	4
"M1"	"HSF1-dependent transactivation"	"HSF1-dependent transactivation"	"3/248"	"35/7644"	0.103417716732337	0.508797516063014	0.453317530346979	"CAMK2D/SERPINH1/HSPA6"	3
"M1"	"Synthesis, secretion, and deacylation of Ghrelin"	"Synthesis, secretion, and deacylation of Ghrelin"	"2/248"	"17/7644"	0.103628208613836	0.508797516063014	0.453317530346979	"PCSK1/IGF1"	2
"M1"	"Zinc transporters"	"Zinc transporters"	"2/248"	"17/7644"	0.103628208613836	0.508797516063014	0.453317530346979	"SLC39A10/SLC30A3"	2
"M1"	"Transport to the Golgi and subsequent modification"	"Transport to the Golgi and subsequent modification"	"3/248"	"36/7644"	0.110252949943921	0.536922902572427	0.47837608576438	"ST8SIA3/B4GALT6/MAN1A1"	3
"M1"	"cGMP effects"	"cGMP effects"	"2/248"	"18/7644"	0.114182371276632	0.54716192315762	0.487498629366336	"ITPR1/PDE1A"	2
"M1"	"Post-chaperonin tubulin folding pathway"	"Post-chaperonin tubulin folding pathway"	"2/248"	"18/7644"	0.114182371276632	0.54716192315762	0.487498629366336	"TUBB2A/TUBA4A"	2
"M1"	"Signaling by FGFR in disease"	"Signaling by FGFR in disease"	"9/248"	"177/7644"	0.121311560587226	0.57671130787102	0.51382590825166	"PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	9
"M1"	"Ephrin signaling"	"Ephrin signaling"	"2/248"	"19/7644"	0.124996883303026	0.578309870836725	0.515250161697952	"PAK1/PAK3"	2
"M1"	"Na+/Cl- dependent neurotransmitter transporters"	"Na+/Cl- dependent neurotransmitter transporters"	"2/248"	"19/7644"	0.124996883303026	0.578309870836725	0.515250161697952	"SLC6A7/SLC6A15"	2
"M1"	"Prostacyclin signalling through prostacyclin receptor"	"Prostacyclin signalling through prostacyclin receptor"	"2/248"	"19/7644"	0.124996883303026	0.578309870836725	0.515250161697952	"GNG2/GNG13"	2
"M1"	"VEGFA-VEGFR2 Pathway"	"VEGFA-VEGFR2 Pathway"	"6/248"	"105/7644"	0.125509654772578	0.578309870836725	0.515250161697952	"HSPB1/PRKCB/PAK1/WASF1/ITPR1/PAK3"	6
"M1"	"DAP12 interactions"	"DAP12 interactions"	"9/248"	"179/7644"	0.127480917196666	0.582908926723687	0.519347730162393	"PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	9
"M1"	"Cell-Cell communication"	"Cell-Cell communication"	"7/248"	"130/7644"	0.129361826188574	0.587028287022392	0.523017909709784	"PAK1/CADM2/CDH13/CDH8/CDH18/CDH9/CDH12"	7
"M1"	"Peptide hormone metabolism"	"Peptide hormone metabolism"	"5/248"	"83/7644"	0.131711385315811	0.593196389505044	0.528513433756361	"PCSK2/PCSK1/INHA/GNG13/IGF1"	5
"M1"	"Formation of tubulin folding intermediates by CCT/TriC"	"Formation of tubulin folding intermediates by CCT/TriC"	"2/248"	"20/7644"	0.13604391718727	0.599193429376287	0.533856548095558	"TUBB2A/TUBA4A"	2
"M1"	"N-glycan antennae elongation in the medial/trans-Golgi"	"N-glycan antennae elongation in the medial/trans-Golgi"	"2/248"	"20/7644"	0.13604391718727	0.599193429376287	0.533856548095558	"ST8SIA3/B4GALT6"	2
"M1"	"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)"	"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)"	"2/248"	"20/7644"	0.13604391718727	0.599193429376287	0.533856548095558	"PCSK1/GNG13"	2
"M1"	"Class C/3 (Metabotropic glutamate/pheromone receptors)"	"Class C/3 (Metabotropic glutamate/pheromone receptors)"	"3/248"	"40/7644"	0.139211258170301	0.608496739686764	0.542145412566891	"GABBR2/GRM1/GRM5"	3
"M1"	"Loss of Nlp from mitotic centrosomes"	"Loss of Nlp from mitotic centrosomes"	"4/248"	"62/7644"	0.141203750945676	0.608496739686764	0.542145412566891	"YWHAG/TUBA4A/PRKAR2B/TUBB"	4
"M1"	"Loss of proteins required for interphase microtubule organization from the centrosome"	"Loss of proteins required for interphase microtubule organization from the centrosome"	"4/248"	"62/7644"	0.141203750945676	0.608496739686764	0.542145412566891	"YWHAG/TUBA4A/PRKAR2B/TUBB"	4
"M1"	"Signaling by PDGF"	"Signaling by PDGF"	"9/248"	"184/7644"	0.143619992731956	0.612715286351185	0.545903963061331	"PRKCG/ITPR1/PRKCE/PDE1A/PRKAR2B/CAMK4/KITLG/FGF9/NRG1"	9
"M1"	"Collagen formation"	"Collagen formation"	"5/248"	"86/7644"	0.146571018509439	0.612715286351185	0.545903963061331	"SERPINH1/COL5A2/COL24A1/ADAMTS3/TLL1"	5
"M1"	"RA biosynthesis pathway"	"RA biosynthesis pathway"	"2/248"	"21/7644"	0.147297163997614	0.612715286351185	0.545903963061331	"CYP26B1/SDR16C5"	2
"M1"	"regulation of FZD by ubiquitination"	"regulation of FZD by ubiquitination"	"2/248"	"21/7644"	0.147297163997614	0.612715286351185	0.545903963061331	"RSPO2/RSPO3"	2
"M1"	"Signal transduction by L1"	"Signal transduction by L1"	"2/248"	"21/7644"	0.147297163997614	0.612715286351185	0.545903963061331	"PAK1/L1CAM"	2
"M1"	"ADP signalling through P2Y purinoceptor 12"	"ADP signalling through P2Y purinoceptor 12"	"2/248"	"22/7644"	0.158731764785479	0.651235117167821	0.580223538184843	"GNG2/GNG13"	2
"M1"	"Cholesterol biosynthesis"	"Cholesterol biosynthesis"	"2/248"	"22/7644"	0.158731764785479	0.651235117167821	0.580223538184843	"HMGCS1/SC5D"	2
"M1"	"Signaling by VEGF"	"Signaling by VEGF"	"6/248"	"113/7644"	0.160519561497894	0.654089913858767	0.582767043891389	"HSPB1/PRKCB/PAK1/WASF1/ITPR1/PAK3"	6
"M1"	"Vasopressin regulates renal water homeostasis via Aquaporins"	"Vasopressin regulates renal water homeostasis via Aquaporins"	"3/248"	"43/7644"	0.162423205515112	0.657375000699675	0.585693920314094	"GNG2/PRKAR2B/GNG13"	3
"M1"	"Incretin synthesis, secretion, and inactivation"	"Incretin synthesis, secretion, and inactivation"	"2/248"	"23/7644"	0.170324244818519	0.680161484308619	0.605995734196415	"PCSK1/GNG13"	2
"M1"	"Thromboxane signalling through TP receptor"	"Thromboxane signalling through TP receptor"	"2/248"	"23/7644"	0.170324244818519	0.680161484308619	0.605995734196415	"GNG2/GNG13"	2
"M1"	"Platelet activation, signaling and aggregation"	"Platelet activation, signaling and aggregation"	"10/248"	"221/7644"	0.180993187021294	0.717430380697782	0.639200778514674	"PRKCB/TUBA4A/PRKCG/ITPR1/PRKCE/GNG2/DGKB/RASGRP1/GNG13/IGF1"	10
"M1"	"DARPP-32 events"	"DARPP-32 events"	"2/248"	"24/7644"	0.182052450527651	0.717430380697782	0.639200778514674	"PPP3CA/PRKAR2B"	2
"M1"	"beta-catenin independent WNT signaling"	"beta-catenin independent WNT signaling"	"7/248"	"144/7644"	0.186823802032818	0.725896237176914	0.646743506280108	"PRKCB/PPP3CA/PRKCG/ITPR1/GNG2/PLCB1/GNG13"	7
"M1"	"Activation of BH3-only proteins"	"Activation of BH3-only proteins"	"2/248"	"25/7644"	0.193895489062281	0.725896237176914	0.646743506280108	"YWHAH/YWHAG"	2
"M1"	"ADP signalling through P2Y purinoceptor 1"	"ADP signalling through P2Y purinoceptor 1"	"2/248"	"25/7644"	0.193895489062281	0.725896237176914	0.646743506280108	"GNG2/GNG13"	2
"M1"	"Basigin interactions"	"Basigin interactions"	"2/248"	"25/7644"	0.193895489062281	0.725896237176914	0.646743506280108	"ATP1B1/L1CAM"	2
"M1"	"Metal ion SLC transporters"	"Metal ion SLC transporters"	"2/248"	"25/7644"	0.193895489062281	0.725896237176914	0.646743506280108	"SLC39A10/SLC30A3"	2
"M1"	"Nitric oxide stimulates guanylate cyclase"	"Nitric oxide stimulates guanylate cyclase"	"2/248"	"25/7644"	0.193895489062281	0.725896237176914	0.646743506280108	"ITPR1/PDE1A"	2
"M1"	"SHC-related events triggered by IGF1R"	"SHC-related events triggered by IGF1R"	"2/248"	"25/7644"	0.193895489062281	0.725896237176914	0.646743506280108	"SHC3/IGF1"	2
"M1"	"Synthesis of IP3 and IP4 in the cytosol"	"Synthesis of IP3 and IP4 in the cytosol"	"2/248"	"25/7644"	0.193895489062281	0.725896237176914	0.646743506280108	"SYNJ1/PLCB1"	2
"M1"	"Centrosome maturation"	"Centrosome maturation"	"4/248"	"72/7644"	0.205023973404542	0.7451599115776	0.663906642948498	"YWHAG/TUBA4A/PRKAR2B/TUBB"	4
"M1"	"Recruitment of mitotic centrosome proteins and complexes"	"Recruitment of mitotic centrosome proteins and complexes"	"4/248"	"72/7644"	0.205023973404542	0.7451599115776	0.663906642948498	"YWHAG/TUBA4A/PRKAR2B/TUBB"	4
"M1"	"Insulin processing"	"Insulin processing"	"2/248"	"26/7644"	0.205833670351906	0.7451599115776	0.663906642948498	"PCSK2/PCSK1"	2
"M1"	"Prefoldin mediated transfer of substrate  to CCT/TriC"	"Prefoldin mediated transfer of substrate  to CCT/TriC"	"2/248"	"26/7644"	0.205833670351906	0.7451599115776	0.663906642948498	"TUBB2A/TUBA4A"	2
"M1"	"VEGFR2 mediated vascular permeability"	"VEGFR2 mediated vascular permeability"	"2/248"	"26/7644"	0.205833670351906	0.7451599115776	0.663906642948498	"PAK1/PAK3"	2
"M1"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"5/248"	"97/7644"	0.206505084009819	0.7451599115776	0.663906642948498	"SLC39A10/SLC30A3/SLC6A7/SLC6A15/SLC2A13"	5
"M1"	"Attenuation phase"	"Attenuation phase"	"2/248"	"27/7644"	0.217848451576086	0.77673346722664	0.692037374367641	"SERPINH1/HSPA6"	2
"M1"	"Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding"	"Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding"	"2/248"	"27/7644"	0.217848451576086	0.77673346722664	0.692037374367641	"TUBB2A/TUBA4A"	2
"M1"	"SLC-mediated transmembrane transport"	"SLC-mediated transmembrane transport"	"11/248"	"259/7644"	0.220028674208728	0.777792363447221	0.692980807078009	"SLC12A5/SLC39A10/SLC4A10/SLC30A3/SLC6A7/SLC8A1/SLC6A15/SLC2A13/SLC17A6/SLC32A1/SLC1A7"	11
"M1"	"Aquaporin-mediated transport"	"Aquaporin-mediated transport"	"3/248"	"51/7644"	0.228983152182074	0.777792363447221	0.692980807078009	"GNG2/PRKAR2B/GNG13"	3
"M1"	"Cellular response to heat stress"	"Cellular response to heat stress"	"3/248"	"51/7644"	0.228983152182074	0.777792363447221	0.692980807078009	"CAMK2D/SERPINH1/HSPA6"	3
"M1"	"G-protein beta:gamma signalling"	"G-protein beta:gamma signalling"	"3/248"	"51/7644"	0.228983152182074	0.777792363447221	0.692980807078009	"GNG2/PLCB1/GNG13"	3
"M1"	"Nuclear Receptor transcription pathway"	"Nuclear Receptor transcription pathway"	"3/248"	"51/7644"	0.228983152182074	0.777792363447221	0.692980807078009	"THRB/RORB/ESRRG"	3
"M1"	"Adrenaline,noradrenaline inhibits insulin secretion"	"Adrenaline,noradrenaline inhibits insulin secretion"	"2/248"	"28/7644"	0.229922383948475	0.777792363447221	0.692980807078009	"GNG2/GNG13"	2
"M1"	"Transferrin endocytosis and recycling"	"Transferrin endocytosis and recycling"	"2/248"	"29/7644"	0.242039061724142	0.777792363447221	0.692980807078009	"ATP6V1A/STEAP2"	2
"M1"	"Mitochondrial biogenesis"	"Mitochondrial biogenesis"	"3/248"	"53/7644"	0.246380893707683	0.777792363447221	0.692980807078009	"MEF2C/CAMK4/PRKAA2"	3
"M1"	"Amine compound SLC transporters"	"Amine compound SLC transporters"	"2/248"	"30/7644"	0.254183073342837	0.777792363447221	0.692980807078009	"SLC6A7/SLC6A15"	2
"M1"	"HSF1 activation"	"HSF1 activation"	"2/248"	"30/7644"	0.254183073342837	0.777792363447221	0.692980807078009	"SERPINH1/HSPA6"	2
"M1"	"Inactivation, recovery and regulation of the phototransduction cascade"	"Inactivation, recovery and regulation of the phototransduction cascade"	"2/248"	"30/7644"	0.254183073342837	0.777792363447221	0.692980807078009	"PPEF1/CNGB1"	2
"M1"	"Assembly of collagen fibrils and other multimeric structures"	"Assembly of collagen fibrils and other multimeric structures"	"3/248"	"54/7644"	0.255157201758912	0.777792363447221	0.692980807078009	"COL5A2/COL24A1/TLL1"	3
"M1"	"Regulation of PLK1 Activity at G2/M Transition"	"Regulation of PLK1 Activity at G2/M Transition"	"4/248"	"80/7644"	0.261024894566931	0.777792363447221	0.692980807078009	"YWHAG/TUBA4A/PRKAR2B/TUBB"	4
"M1"	"The phototransduction cascade"	"The phototransduction cascade"	"2/248"	"31/7644"	0.266339954624125	0.777792363447221	0.692980807078009	"PPEF1/CNGB1"	2
"M1"	"CD28 co-stimulation"	"CD28 co-stimulation"	"2/248"	"32/7644"	0.278496143933538	0.777792363447221	0.692980807078009	"PAK1/PAK3"	2
"M1"	"Signal amplification"	"Signal amplification"	"2/248"	"32/7644"	0.278496143933538	0.777792363447221	0.692980807078009	"GNG2/GNG13"	2
"M1"	"Thrombin signalling through proteinase activated receptors (PARs)"	"Thrombin signalling through proteinase activated receptors (PARs)"	"2/248"	"32/7644"	0.278496143933538	0.777792363447221	0.692980807078009	"GNG2/GNG13"	2
"M1"	"VEGFR2 mediated cell proliferation"	"VEGFR2 mediated cell proliferation"	"2/248"	"32/7644"	0.278496143933538	0.777792363447221	0.692980807078009	"PRKCB/ITPR1"	2
"M1"	"Activation of Ca-permeable Kainate Receptor"	"Activation of Ca-permeable Kainate Receptor"	"1/248"	"10/7644"	0.2810868308884	0.777792363447221	0.692980807078009	"NCALD"	1
"M1"	"Activation of PPARGC1A (PGC-1alpha) by phosphorylation"	"Activation of PPARGC1A (PGC-1alpha) by phosphorylation"	"1/248"	"10/7644"	0.2810868308884	0.777792363447221	0.692980807078009	"PRKAA2"	1
"M1"	"Gap junction degradation"	"Gap junction degradation"	"1/248"	"10/7644"	0.2810868308884	0.777792363447221	0.692980807078009	"DNM1"	1
"M1"	"Glycoprotein hormones"	"Glycoprotein hormones"	"1/248"	"10/7644"	0.2810868308884	0.777792363447221	0.692980807078009	"INHA"	1
"M1"	"Ionotropic activity of Kainate Receptors"	"Ionotropic activity of Kainate Receptors"	"1/248"	"10/7644"	0.2810868308884	0.777792363447221	0.692980807078009	"NCALD"	1
"M1"	"Netrin mediated repulsion signals"	"Netrin mediated repulsion signals"	"1/248"	"10/7644"	0.2810868308884	0.777792363447221	0.692980807078009	"UNC5D"	1
"M1"	"Purine catabolism"	"Purine catabolism"	"1/248"	"10/7644"	0.2810868308884	0.777792363447221	0.692980807078009	"GDA"	1
"M1"	"Regulation of Rheb GTPase activity by AMPK"	"Regulation of Rheb GTPase activity by AMPK"	"1/248"	"10/7644"	0.2810868308884	0.777792363447221	0.692980807078009	"PRKAA2"	1
"M1"	"Synthesis of PIPs at the late endosome membrane"	"Synthesis of PIPs at the late endosome membrane"	"1/248"	"10/7644"	0.2810868308884	0.777792363447221	0.692980807078009	"MTMR7"	1
"M1"	"Zinc influx into cells by the SLC39 gene family"	"Zinc influx into cells by the SLC39 gene family"	"1/248"	"10/7644"	0.2810868308884	0.777792363447221	0.692980807078009	"SLC39A10"	1
"M1"	"Response to elevated platelet cytosolic Ca2+"	"Response to elevated platelet cytosolic Ca2+"	"4/248"	"84/7644"	0.290071793071699	0.777792363447221	0.692980807078009	"PRKCB/TUBA4A/PRKCG/IGF1"	4
"M1"	"Purine metabolism"	"Purine metabolism"	"2/248"	"33/7644"	0.290638939241881	0.777792363447221	0.692980807078009	"GDA/HPRT1"	2
"M1"	"Sialic acid metabolism"	"Sialic acid metabolism"	"2/248"	"33/7644"	0.290638939241881	0.777792363447221	0.692980807078009	"ST8SIA3/ST6GALNAC5"	2
"M1"	"Activation of the phototransduction cascade"	"Activation of the phototransduction cascade"	"1/248"	"11/7644"	0.304441620767844	0.777792363447221	0.692980807078009	"CNGB1"	1
"M1"	"CYP2E1 reactions"	"CYP2E1 reactions"	"1/248"	"11/7644"	0.304441620767844	0.777792363447221	0.692980807078009	"CYP2C8"	1
"M1"	"DSCAM interactions"	"DSCAM interactions"	"1/248"	"11/7644"	0.304441620767844	0.777792363447221	0.692980807078009	"PAK1"	1
"M1"	"FGFR1c ligand binding and activation"	"FGFR1c ligand binding and activation"	"1/248"	"11/7644"	0.304441620767844	0.777792363447221	0.692980807078009	"FGF9"	1
"M1"	"Highly calcium permeable postsynaptic nicotinic acetylcholine receptors"	"Highly calcium permeable postsynaptic nicotinic acetylcholine receptors"	"1/248"	"11/7644"	0.304441620767844	0.777792363447221	0.692980807078009	"CHRNB2"	1
"M1"	"Import of palmitoyl-CoA into the mitochondrial matrix"	"Import of palmitoyl-CoA into the mitochondrial matrix"	"1/248"	"11/7644"	0.304441620767844	0.777792363447221	0.692980807078009	"PRKAA2"	1
"M1"	"Signaling by activated point mutants of FGFR1"	"Signaling by activated point mutants of FGFR1"	"1/248"	"11/7644"	0.304441620767844	0.777792363447221	0.692980807078009	"FGF9"	1
"M1"	"Translocation of GLUT4 to the plasma membrane"	"Translocation of GLUT4 to the plasma membrane"	"3/248"	"60/7644"	0.308520226150665	0.777792363447221	0.692980807078009	"YWHAH/YWHAG/PRKAA2"	3
"M1"	"G2/M Transition"	"G2/M Transition"	"5/248"	"114/7644"	0.311024497561503	0.777792363447221	0.692980807078009	"YWHAG/TUBA4A/PRKAR2B/TUBB/CCNA1"	5
"M1"	"Regulation of HSF1-mediated heat shock response"	"Regulation of HSF1-mediated heat shock response"	"2/248"	"35/7644"	0.314837592776806	0.777792363447221	0.692980807078009	"SERPINH1/HSPA6"	2
"M1"	"Diseases of glycosylation"	"Diseases of glycosylation"	"9/248"	"227/7644"	0.316691258684849	0.777792363447221	0.692980807078009	"ST8SIA3/TUSC3/HS3ST2/ST6GALNAC5/B4GALT6/MAN1A1/GPC5/HS6ST2/NDST3"	9
"M1"	"Mitotic G2-G2/M phases"	"Mitotic G2-G2/M phases"	"5/248"	"116/7644"	0.323872817703527	0.777792363447221	0.692980807078009	"YWHAG/TUBA4A/PRKAR2B/TUBB/CCNA1"	5
"M1"	"Signaling by Wnt"	"Signaling by Wnt"	"11/248"	"286/7644"	0.324272910319575	0.777792363447221	0.692980807078009	"PRKCB/PPP3CA/PRKCG/ITPR1/GNG2/PLCB1/HECW1/WIF1/RSPO2/RSPO3/GNG13"	11
"M1"	"Anchoring of the basal body to the plasma membrane"	"Anchoring of the basal body to the plasma membrane"	"4/248"	"89/7644"	0.326944842559466	0.777792363447221	0.692980807078009	"YWHAG/TUBA4A/PRKAR2B/TUBB"	4
"M1"	"FGFR3 ligand binding and activation"	"FGFR3 ligand binding and activation"	"1/248"	"12/7644"	0.327040661518476	0.777792363447221	0.692980807078009	"FGF9"	1
"M1"	"FGFR3c ligand binding and activation"	"FGFR3c ligand binding and activation"	"1/248"	"12/7644"	0.327040661518476	0.777792363447221	0.692980807078009	"FGF9"	1
"M1"	"NOTCH2 intracellular domain regulates transcription"	"NOTCH2 intracellular domain regulates transcription"	"1/248"	"12/7644"	0.327040661518476	0.777792363447221	0.692980807078009	"HES5"	1
"M1"	"Presynaptic nicotinic acetylcholine receptors"	"Presynaptic nicotinic acetylcholine receptors"	"1/248"	"12/7644"	0.327040661518476	0.777792363447221	0.692980807078009	"CHRNB2"	1
"M1"	"Signaling by activated point mutants of FGFR3"	"Signaling by activated point mutants of FGFR3"	"1/248"	"12/7644"	0.327040661518476	0.777792363447221	0.692980807078009	"FGF9"	1
"M1"	"Signaling by FGFR3 mutants"	"Signaling by FGFR3 mutants"	"1/248"	"12/7644"	0.327040661518476	0.777792363447221	0.692980807078009	"FGF9"	1
"M1"	"Asparagine N-linked glycosylation"	"Asparagine N-linked glycosylation"	"5/248"	"118/7644"	0.336779873640259	0.777792363447221	0.692980807078009	"ST8SIA3/TUSC3/ST6GALNAC5/B4GALT6/MAN1A1"	5
"M1"	"Defective ALG1 causes ALG1-CDG (CDG-1k)"	"Defective ALG1 causes ALG1-CDG (CDG-1k)"	"5/248"	"118/7644"	0.336779873640259	0.777792363447221	0.692980807078009	"ST8SIA3/TUSC3/ST6GALNAC5/B4GALT6/MAN1A1"	5
"M1"	"Defective ALG11 causes ALG11-CDG (CDG-1p)"	"Defective ALG11 causes ALG11-CDG (CDG-1p)"	"5/248"	"118/7644"	0.336779873640259	0.777792363447221	0.692980807078009	"ST8SIA3/TUSC3/ST6GALNAC5/B4GALT6/MAN1A1"	5
"M1"	"Defective ALG12 causes ALG12-CDG (CDG-1g)"	"Defective ALG12 causes ALG12-CDG (CDG-1g)"	"5/248"	"118/7644"	0.336779873640259	0.777792363447221	0.692980807078009	"ST8SIA3/TUSC3/ST6GALNAC5/B4GALT6/MAN1A1"	5
"M1"	"Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)"	"Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)"	"5/248"	"118/7644"	0.336779873640259	0.777792363447221	0.692980807078009	"ST8SIA3/TUSC3/ST6GALNAC5/B4GALT6/MAN1A1"	5
"M1"	"Defective ALG2 causes ALG2-CDG (CDG-1i)"	"Defective ALG2 causes ALG2-CDG (CDG-1i)"	"5/248"	"118/7644"	0.336779873640259	0.777792363447221	0.692980807078009	"ST8SIA3/TUSC3/ST6GALNAC5/B4GALT6/MAN1A1"	5
"M1"	"Defective ALG3 causes ALG3-CDG (CDG-1d)"	"Defective ALG3 causes ALG3-CDG (CDG-1d)"	"5/248"	"118/7644"	0.336779873640259	0.777792363447221	0.692980807078009	"ST8SIA3/TUSC3/ST6GALNAC5/B4GALT6/MAN1A1"	5
"M1"	"Defective ALG6 causes ALG6-CDG (CDG-1c)"	"Defective ALG6 causes ALG6-CDG (CDG-1c)"	"5/248"	"118/7644"	0.336779873640259	0.777792363447221	0.692980807078009	"ST8SIA3/TUSC3/ST6GALNAC5/B4GALT6/MAN1A1"	5
