"Module"	"Gene1"	"Gene2"
"M1"	"SCN2A"	"ECHDC1"
"M1"	"SCN2A"	"TXNL1"
"M1"	"SCN2A"	"KDM3A"
"M1"	"SCN2A"	"PTP4A1"
"M1"	"SCN2A"	"CNEP1R1"
"M1"	"SCN2A"	"PCSK4"
"M1"	"SCN2A"	"BCAS1"
"M1"	"ODF2"	"MLLT11"
"M1"	"ATP8A2"	"MNT"
"M1"	"ATP8A2"	"ITGA8"
"M1"	"ATP8A2"	"PPP2R3B"
"M1"	"ATP8A2"	"FOLR3"
"M1"	"ATP8A2"	"PTP4A1"
"M1"	"ATP8A2"	"LPA"
"M1"	"ATP8A2"	"CARTPT"
"M1"	"ATP8A2"	"LSAMP"
"M1"	"ATP8A2"	"SIRT2"
"M1"	"ATP8A2"	"TMEM19"
"M1"	"ATP8A2"	"FAM200A"
"M1"	"ATP8A2"	"GRIA1"
"M1"	"ATP8A2"	"BSND"
"M1"	"AUP1"	"CDK14"
"M1"	"AUP1"	"PCSK2"
"M1"	"DRAP1"	"SV2B"
"M1"	"DRAP1"	"ELAVL2"
"M1"	"LACRT"	"HPRT1"
"M1"	"LACRT"	"NPTN"
"M1"	"LACRT"	"EPHA3"
"M1"	"RNF144A"	"PLK2"
"M1"	"RNF144A"	"NPTN"
"M1"	"RASSF6"	"MDH1"
"M1"	"GCC2"	"SCN1A"
"M1"	"VPS37B"	"HCN1"
"M1"	"VPS37B"	"PDYN"
"M1"	"CACNG2"	"PTP4A1"
"M1"	"CACNG2"	"SEPT5"
"M1"	"CACNG2"	"CS"
"M1"	"CACNG2"	"GABRB2"
"M1"	"CACNG2"	"EPHB6"
"M1"	"CACNG2"	"FYTTD1"
"M1"	"CACNG2"	"TNFRSF11B"
"M1"	"CACNG2"	"KLF3"
"M1"	"CACNG2"	"NEUROG1"
"M1"	"CACNG2"	"PHGDH"
"M1"	"CACNG2"	"AP2B1"
"M1"	"CACNG2"	"TSEN54"
"M1"	"CACNG2"	"ABL2"
"M1"	"CACNG2"	"TOX3"
"M1"	"CACNG2"	"LOXL3"
"M1"	"CACNG2"	"TNFSF13"
"M1"	"CACNG2"	"CRNKL1"
"M1"	"CACNG2"	"MAPK4"
"M1"	"CACNG2"	"EGLN1"
"M1"	"CACNG2"	"LARP4B"
"M1"	"CACNG2"	"PLAGL1"
"M1"	"CACNG2"	"SUPV3L1"
"M1"	"CACNG2"	"KDM6B"
"M1"	"CACNG2"	"SNX11"
"M1"	"CACNG2"	"MYH3"
"M1"	"CACNG2"	"PCGF1"
"M1"	"CACNG2"	"TIMM13"
"M1"	"CACNG2"	"B3GNT5"
"M1"	"CACNG2"	"PNMA6A"
"M1"	"CACNG2"	"C19orf43"
"M1"	"C6orf25"	"RNF128"
"M1"	"C6orf25"	"LDB2"
"M1"	"C6orf25"	"MLIP"
"M1"	"GABRA1"	"SCARA3"
"M1"	"GABRA1"	"TNR"
"M1"	"GABRA1"	"TOP2B"
"M1"	"GABRA1"	"PRKCZ"
"M1"	"GABRA1"	"IL2RB"
"M1"	"GABRA1"	"RNF126"
"M1"	"GABRA1"	"TBC1D20"
"M1"	"GABRA1"	"MADD"
"M1"	"GABRA1"	"CCDC124"
"M1"	"GABRA1"	"IGSF1"
"M1"	"GABRA1"	"ADAM15"
"M1"	"GABRA1"	"KDM4C"
"M1"	"ASB2"	"HNRNPL"
"M1"	"ASB2"	"ATP5F1"
"M1"	"ASB2"	"COG5"
"M1"	"ASB2"	"KPNA2"
"M1"	"ASB2"	"ZFP91"
"M1"	"ASB2"	"CD163"
"M1"	"ASB2"	"SLC12A2"
"M1"	"ASB2"	"KAZN"
"M1"	"ASB2"	"DOCK4"
"M1"	"ASB2"	"NFIB"
"M1"	"ASB2"	"ZFR"
"M1"	"ASB2"	"CBL"
"M1"	"ASB2"	"GRM5"
"M1"	"ASB2"	"POLR1D"
"M1"	"ASB2"	"WDHD1"
"M1"	"ASB2"	"RBBP8"
"M1"	"ASB2"	"ZNF804A"
"M1"	"ASB2"	"TSNAX"
"M1"	"ASB2"	"SOX6"
"M1"	"ASB2"	"RAMP1"
"M1"	"ASB2"	"TRAPPC5"
"M1"	"ASB2"	"MYO16"
"M1"	"ASB2"	"KCNQ3"
"M1"	"ASB2"	"TM9SF1"
"M1"	"ASB2"	"EPN1"
"M1"	"ASB2"	"CNTNAP4"
"M1"	"ASB2"	"CLSTN1"
"M1"	"ASB2"	"PSMB3"
"M1"	"ASB2"	"IGFALS"
"M1"	"ASB2"	"CCR4"
"M1"	"ASB2"	"NAA50"
"M1"	"ASB2"	"MSRB1"
"M1"	"ASB2"	"TLE4"
"M1"	"ASB2"	"FGF8"
"M1"	"ASB2"	"PRF1"
"M1"	"ASB2"	"VPS28"
"M1"	"ASB2"	"CDH3"
"M1"	"ASB2"	"MPZL1"
"M1"	"ASB2"	"CASP8"
"M1"	"ASB2"	"PTP4A1"
"M1"	"ASB2"	"SRP68"
"M1"	"ASB2"	"CEP57"
"M1"	"ASB2"	"PIM2"
"M1"	"ASB2"	"RNF38"
"M1"	"ASB2"	"ULBP2"
"M1"	"ASB2"	"NR2F2"
"M1"	"ASB2"	"CNOT6"
"M1"	"ASB2"	"MBP"
"M1"	"ASB2"	"MYBL2"
"M1"	"ASB2"	"EEF1A2"
"M1"	"ASB2"	"MAGEB18"
"M1"	"ASB2"	"RRAGA"
"M1"	"ASB2"	"CYP11A1"
"M1"	"ASB2"	"RAB11FIP5"
"M1"	"ASB2"	"C6"
"M1"	"ASB2"	"FCGRT"
"M1"	"ASB2"	"NTS"
"M1"	"ASB2"	"RCBTB2"
"M1"	"ASB2"	"LCP2"
"M1"	"ASB2"	"XAF1"
"M1"	"ASB2"	"HFE"
"M1"	"ASB2"	"DCAF5"
"M1"	"ASB2"	"HRC"
"M1"	"VSNL1"	"OSBPL1A"
"M1"	"VSNL1"	"PTP4A1"
"M1"	"VSNL1"	"EFNA1"
"M1"	"VSNL1"	"VPS16"
"M1"	"VSNL1"	"YES1"
"M1"	"VSNL1"	"SPAG1"
"M1"	"PLA2G4A"	"EPHA3"
"M1"	"POLG2"	"STAR"
"M1"	"DLGAP1"	"FOLR3"
"M1"	"DLGAP1"	"PTP4A1"
"M1"	"DLGAP1"	"CEP152"
"M1"	"DLGAP1"	"SLC37A4"
"M1"	"DLGAP1"	"HSPA2"
"M1"	"DLGAP1"	"SNX5"
"M1"	"MORF4L2"	"SHANK1"
"M1"	"OSBPL1A"	"SLC7A14"
"M1"	"PKD2L1"	"PTP4A1"
"M1"	"PKD2L1"	"SH2D4A"
"M1"	"PKD2L1"	"ZFYVE16"
"M1"	"PKD2L1"	"SMARCA4"
"M1"	"PKD2L1"	"IL22RA1"
"M1"	"ATG16L2"	"RIMBP2"
"M1"	"ZNF142"	"OR2L13"
"M1"	"FRMPD4"	"CHERP"
"M1"	"FRMPD4"	"NLRP4"
"M1"	"FRMPD4"	"VPS54"
"M1"	"FRMPD4"	"SOCS6"
"M1"	"FRMPD4"	"TGFB1I1"
"M1"	"FRMPD4"	"MAFK"
"M1"	"FRMPD4"	"KPNA3"
"M1"	"FRMPD4"	"MRPS25"
"M1"	"FRMPD4"	"CDKN2A"
"M1"	"FRMPD4"	"WDR12"
"M1"	"FRMPD4"	"PLP2"
"M1"	"FRMPD4"	"PTP4A1"
"M1"	"FRMPD4"	"SPSB4"
"M1"	"FRMPD4"	"SPC24"
"M1"	"FRMPD4"	"ADRB1"
"M1"	"FRMPD4"	"RUSC1"
"M1"	"FRMPD4"	"IVL"
"M1"	"FRMPD4"	"BDNF"
"M1"	"FRMPD4"	"PTN"
"M1"	"FRMPD4"	"LYL1"
"M1"	"FRMPD4"	"NOLC1"
"M1"	"FRMPD4"	"S100A13"
"M1"	"FRMPD4"	"RRP1B"
"M1"	"FRMPD4"	"MSN"
"M1"	"FRMPD4"	"CPSF6"
"M1"	"FRMPD4"	"F8A1"
"M1"	"FRMPD4"	"H3F3A"
"M1"	"FRMPD4"	"RNF151"
"M1"	"FRMPD4"	"BACH2"
"M1"	"FRMPD4"	"GRK4"
"M1"	"FRMPD4"	"AHCY"
"M1"	"FRMPD4"	"RLF"
"M1"	"FRMPD4"	"TNR"
"M1"	"FRMPD4"	"KIF26B"
"M1"	"FRMPD4"	"DYNC2H1"
"M1"	"FRMPD4"	"GPAA1"
"M1"	"FRMPD4"	"FAM189B"
"M1"	"FRMPD4"	"POLR3H"
"M1"	"FRMPD4"	"NR1H4"
"M1"	"FRMPD4"	"SLC25A4"
"M1"	"FRMPD4"	"CACNA1C"
"M1"	"FRMPD4"	"TGDS"
"M1"	"FRMPD4"	"SMCP"
"M1"	"FRMPD4"	"PAEP"
"M1"	"TERF2"	"HCN1"
"M1"	"SYP"	"MNT"
"M1"	"SYP"	"A1BG"
"M1"	"SYP"	"FOLR3"
"M1"	"SYP"	"PTP4A1"
"M1"	"SYP"	"SPSB4"
"M1"	"SYP"	"ITGAE"
"M1"	"SYP"	"WDR36"
"M1"	"SYP"	"MINK1"
"M1"	"SYP"	"RAPSN"
"M1"	"SYP"	"KRT27"
"M1"	"SYP"	"LAIR1"
"M1"	"SYP"	"NUBPL"
"M1"	"SYP"	"GHRHR"
"M1"	"SYP"	"DHPS"
"M1"	"SYP"	"B4GALNT1"
"M1"	"SYP"	"GNAO1"
"M1"	"SYP"	"HSD11B1L"
"M1"	"SYP"	"RPL26L1"
"M1"	"SYP"	"PHF11"
"M1"	"SYP"	"EHHADH"
"M1"	"SYP"	"ADAM2"
"M1"	"SYP"	"IL10"
"M1"	"SYP"	"LAMA3"
"M1"	"SYP"	"YRDC"
"M1"	"SYP"	"SYN1"
"M1"	"SYP"	"GIN1"
"M1"	"SYP"	"ALX4"
"M1"	"SYP"	"SLC6A12"
"M1"	"SYP"	"CORO2A"
"M1"	"SYP"	"PTPN1"
"M1"	"SYP"	"CUX1"
"M1"	"HIST1H4B"	"EPHA3"
"M1"	"HIST1H4B"	"CDK5R2"
"M1"	"ANKRD13C"	"CDK5R2"
"M1"	"HAPLN1"	"RTN1"
"M1"	"SYT7"	"PRKAR2A"
"M1"	"SYT7"	"PLEKHA8"
"M1"	"SYT7"	"ATP6V1C1"
"M1"	"SYT7"	"ALPP"
"M1"	"SYT7"	"EPHA5"
"M1"	"SYT7"	"NEGR1"
"M1"	"SYT7"	"POF1B"
"M1"	"SYT7"	"USP22"
"M1"	"SYT7"	"CAV1"
"M1"	"SYT7"	"PTP4A1"
"M1"	"SYT7"	"GNA11"
"M1"	"SYT7"	"RGPD5"
"M1"	"SYT7"	"PLTP"
"M1"	"SYT7"	"RHOG"
"M1"	"SYT7"	"BCL6B"
"M1"	"SYT7"	"TSN"
"M1"	"SYT7"	"AZI2"
"M1"	"SYT7"	"PTGFRN"
"M1"	"SYT7"	"PTS"
"M1"	"SYT7"	"LARP1"
"M1"	"SYT7"	"BRSK2"
"M1"	"SYT7"	"GOPC"
"M1"	"SYT7"	"CENPJ"
"M1"	"SYT7"	"SGOL2"
"M1"	"SYT7"	"DLGAP4"
"M1"	"SYT7"	"DYRK1A"
"M1"	"SYT7"	"CHMP4C"
"M1"	"SYT7"	"C7orf26"
"M1"	"SYT7"	"KRTAP26-1"
"M1"	"SYT7"	"CTDSP1"
"M1"	"SYT7"	"KIR2DL4"
"M1"	"SYT7"	"BCAN"
"M1"	"SYT7"	"KCNN3"
"M1"	"SYT7"	"NME4"
"M1"	"SYT7"	"ARPC2"
"M1"	"SYT7"	"DHDDS"
"M1"	"SYT7"	"LGALS2"
"M1"	"SYT7"	"KRT28"
"M1"	"SYT7"	"TNFRSF10C"
"M1"	"CNGB1"	"GNG2"
"M1"	"CNGB1"	"TCF3"
"M1"	"CNGB1"	"SPHK2"
"M1"	"CNGB1"	"ITGAL"
"M1"	"CNGB1"	"SLITRK3"
"M1"	"CNGB1"	"RING1"
"M1"	"CNGB1"	"FCGRT"
"M1"	"CNGB1"	"ERI3"
"M1"	"CNGB1"	"YAP1"
"M1"	"CNGB1"	"VPS11"
"M1"	"CNGB1"	"CBFA2T2"
"M1"	"CNGB1"	"TRIM63"
"M1"	"CNGB1"	"ZMYND11"
"M1"	"CNGB1"	"TYR"
"M1"	"CNGB1"	"KCNIP2"
"M1"	"CNGB1"	"SCNM1"
"M1"	"CNGB1"	"TPD52L1"
"M1"	"CNGB1"	"ZNF528"
"M1"	"CNGB1"	"KRT25"
"M1"	"CNGB1"	"CDON"
"M1"	"SIGLEC11"	"CNTNAP5"
"M1"	"TP53INP1"	"NEFM"
"M1"	"TP53INP1"	"MLIP"
"M1"	"FOXG1"	"MID1IP1"
"M1"	"FOXG1"	"USP14"
"M1"	"FOXG1"	"POU2F3"
"M1"	"FOXG1"	"PRDX5"
"M1"	"FOXG1"	"WBP5"
"M1"	"FOXG1"	"CUL7"
"M1"	"FOXG1"	"HMGCR"
"M1"	"FOXG1"	"VIP"
"M1"	"FOXG1"	"ZFP91"
"M1"	"FOXG1"	"SNW1"
"M1"	"FOXG1"	"SLC3A2"
"M1"	"FOXG1"	"RIMS4"
"M1"	"FOXG1"	"SGCE"
"M1"	"FOXG1"	"RSL1D1"
"M1"	"FOXG1"	"HPRT1"
"M1"	"FOXG1"	"CCR4"
"M1"	"FOXG1"	"KLHDC9"
"M1"	"FOXG1"	"CASP8"
"M1"	"FOXG1"	"PTP4A1"
"M1"	"FOXG1"	"HDAC8"
"M1"	"FOXG1"	"EIF3K"
"M1"	"FOXG1"	"CLPX"
"M1"	"FOXG1"	"ULK1"
"M1"	"FOXG1"	"DES"
"M1"	"FOXG1"	"ZADH2"
"M1"	"FOXG1"	"NAV2"
"M1"	"FOXG1"	"HSPA2"
"M1"	"FOXG1"	"ATP9A"
"M1"	"FOXG1"	"TBC1D7"
"M1"	"MCF2"	"GJD4"
"M1"	"MCF2"	"TTLL5"
"M1"	"MCF2"	"PTP4A1"
"M1"	"PCLO"	"ZCCHC11"
"M1"	"PCLO"	"CDC25C"
"M1"	"PCLO"	"ERAS"
"M1"	"PCLO"	"VAMP3"
"M1"	"PCLO"	"PPP2R3B"
"M1"	"PCLO"	"NEIL1"
"M1"	"PCLO"	"NEU1"
"M1"	"PCLO"	"PRKAB2"
"M1"	"PCLO"	"VPS28"
"M1"	"PCLO"	"CSRP3"
"M1"	"PCLO"	"CTBS"
"M1"	"PCLO"	"KIF15"
"M1"	"PCLO"	"PTP4A1"
"M1"	"PCLO"	"SIPA1L3"
"M1"	"PCLO"	"IL1RAP"
"M1"	"PCLO"	"DGCR14"
"M1"	"PCLO"	"LSM10"
"M1"	"PCLO"	"TRPC3"
"M1"	"PCLO"	"SLC16A3"
"M1"	"PCLO"	"ATN1"
"M1"	"PCLO"	"CEL"
"M1"	"ADORA1"	"HCN1"
"M1"	"ATOH8"	"SCN3A"
"M1"	"ARTN"	"EPHA3"
"M1"	"CAMK2D"	"UPK2"
"M1"	"CAMK2D"	"GIT1"
"M1"	"CAMK2D"	"STUB1"
"M1"	"CAMK2D"	"SNRNP27"
"M1"	"CAMK2D"	"PTP4A1"
"M1"	"CAMK2D"	"SH2D4A"
"M1"	"CAMK2D"	"CDCA3"
"M1"	"CAMK2D"	"TCF4"
"M1"	"CAMK2D"	"PSENEN"
"M1"	"CAMK2D"	"COMMD2"
"M1"	"CAMK2D"	"KLHL12"
"M1"	"CAMK2D"	"NUPL2"
"M1"	"CAMK2D"	"CD33"
"M1"	"CAMK2D"	"FBXO24"
"M1"	"AMER1"	"HPRT1"
"M1"	"AMER1"	"PLK2"
"M1"	"RFC3"	"HPRT1"
"M1"	"RFC3"	"NAP1L3"
"M1"	"PITX3"	"MLLT11"
"M1"	"WASF1"	"CHD1"
"M1"	"WASF1"	"CENPN"
"M1"	"LONP2"	"NPTN"
"M1"	"MEPE"	"ZFP91"
"M1"	"MEPE"	"SARM1"
"M1"	"MEPE"	"EPS8L2"
"M1"	"MEPE"	"TRPS1"
"M1"	"MEPE"	"SPZ1"
"M1"	"MEPE"	"NQO1"
"M1"	"MEPE"	"CBLN1"
"M1"	"MEPE"	"PCDH20"
"M1"	"TECPR1"	"BMPER"
"M1"	"RAD9B"	"HCN1"
"M1"	"RAD9B"	"OR2L13"
"M1"	"BBS4"	"PLK2"
"M1"	"IPO8"	"GABRA4"
"M1"	"MGP"	"PLK2"
"M1"	"ELAVL4"	"CSRNP1"
"M1"	"ELAVL4"	"RARB"
"M1"	"ELAVL4"	"SNRPD2"
"M1"	"ELAVL4"	"RPP30"
"M1"	"HMGN3"	"HCN1"
"M1"	"STAR"	"PTP4A1"
"M1"	"STAR"	"PCBP1"
"M1"	"STAR"	"UTRN"
"M1"	"STAR"	"KCNA2"
"M1"	"MFAP2"	"TPBG"
"M1"	"HERPUD2"	"PPL"
"M1"	"HERPUD2"	"HPRT1"
"M1"	"HERPUD2"	"CDH18"
"M1"	"EXOC4"	"EPHA3"
"M1"	"PMS2"	"PDP1"
"M1"	"RGS7BP"	"PPAN"
"M1"	"RGS7BP"	"SCAI"
"M1"	"RGS7BP"	"GORASP1"
"M1"	"RGS7BP"	"ANAPC7"
"M1"	"RGS7BP"	"SPHK2"
"M1"	"RGS7BP"	"COL4A1"
"M1"	"RGS7BP"	"COMMD1"
"M1"	"RGS7BP"	"CD59"
"M1"	"RGS7BP"	"RBBP8"
"M1"	"RGS7BP"	"DEK"
"M1"	"RGS7BP"	"A1BG"
"M1"	"RGS7BP"	"FOLR3"
"M1"	"RGS7BP"	"PTP4A1"
"M1"	"RGS7BP"	"ADORA2A"
"M1"	"RGS7BP"	"PTN"
"M1"	"RGS7BP"	"RPL11"
"M1"	"RGS7BP"	"CUEDC2"
"M1"	"RGS7BP"	"NOLC1"
"M1"	"RGS7BP"	"RRP15"
"M1"	"RGS7BP"	"STK19"
"M1"	"RGS7BP"	"SUN1"
"M1"	"RGS7BP"	"CACYBP"
"M1"	"RGS7BP"	"EPN2"
"M1"	"RGS7BP"	"JOSD1"
"M1"	"RGS7BP"	"CFHR5"
"M1"	"RGS7BP"	"BLOC1S1"
"M1"	"RGS7BP"	"EDC4"
"M1"	"TWISTNB"	"CDH18"
"M1"	"TWISTNB"	"RASGRP1"
"M1"	"TWISTNB"	"VPS13A"
"M1"	"TRAF5"	"NRXN3"
"M1"	"TRAF5"	"CDK5R2"
"M1"	"CYP2C8"	"TRAPPC5"
"M1"	"CYP2C8"	"RYR2"
"M1"	"CYP2C8"	"FOLR3"
"M1"	"CYP2C8"	"NPRL3"
"M1"	"CYP2C8"	"WDR76"
"M1"	"CYP2C8"	"CIAO1"
"M1"	"CYP2C8"	"SPINT1"
"M1"	"CYP2C8"	"REXO4"
"M1"	"ACTN1"	"ROBO2"
"M1"	"TEC"	"HECTD2"
"M1"	"RGS6"	"GRIN3A"
"M1"	"MSTN"	"MLLT11"
"M1"	"AGT"	"ROBO2"
"M1"	"BUD31"	"ROBO2"
"M1"	"SDC3"	"SVOP"
"M1"	"SDC3"	"HPRT1"
"M1"	"SDC3"	"FGF12"
"M1"	"ITGAM"	"MPP7"
"M1"	"CANX"	"PRKAA2"
"M1"	"CANX"	"HECTD2"
"M1"	"PPP3CA"	"ZHX2"
"M1"	"PPP3CA"	"TCF21"
"M1"	"PPP3CA"	"MYO5A"
"M1"	"PPP3CA"	"TLE4"
"M1"	"PPP3CA"	"GJA9"
"M1"	"PPP3CA"	"RABEP2"
"M1"	"PPP3CA"	"GALNT14"
"M1"	"PPP3CA"	"TRMT6"
"M1"	"PPP3CA"	"SNX19"
"M1"	"PPP3CA"	"ATP11C"
"M1"	"PPP3CA"	"ROR2"
"M1"	"PPP3CA"	"RANGRF"
"M1"	"RASA1"	"SH3BP2"
"M1"	"RASA1"	"PTP4A1"
"M1"	"RASA1"	"LAMTOR4"
"M1"	"RASA1"	"AKT3"
"M1"	"RASA1"	"IL1RAP"
"M1"	"RASA1"	"IKBKAP"
"M1"	"RASA1"	"PDE8B"
"M1"	"RASA1"	"DEPDC1B"
"M1"	"RASA1"	"ACP1"
"M1"	"RASA1"	"MAP3K1"
"M1"	"RASA1"	"UBE4A"
"M1"	"RASA1"	"AP2A1"
"M1"	"RASA1"	"KIAA1429"
"M1"	"ARNT"	"MAGEE1"
"M1"	"EIF2B2"	"MLLT11"
"M1"	"ERI1"	"HCN1"
"M1"	"ERI1"	"HECW1"
"M1"	"ERI1"	"ADAM23"
"M1"	"RPH3A"	"ABCC4"
"M1"	"RPH3A"	"SLC7A7"
"M1"	"RPH3A"	"SLC31A1"
"M1"	"RPH3A"	"ERBB2"
"M1"	"RPH3A"	"SLC1A1"
"M1"	"RPH3A"	"PTP4A1"
"M1"	"RPH3A"	"EVA1C"
"M1"	"RPH3A"	"TAC3"
"M1"	"RPH3A"	"RBMS1"
"M1"	"RPH3A"	"DMC1"
"M1"	"RPH3A"	"PLTP"
"M1"	"RPH3A"	"WDR36"
"M1"	"RPH3A"	"NCAPH"
"M1"	"RPH3A"	"HYDIN"
"M1"	"RPH3A"	"EEF1B2"
"M1"	"RPH3A"	"GNG4"
"M1"	"RPH3A"	"NRG1"
"M1"	"RPH3A"	"ACVR2B"
"M1"	"RPH3A"	"MTIF2"
"M1"	"RPH3A"	"IMPDH1"
"M1"	"RPH3A"	"NUCKS1"
"M1"	"RPH3A"	"FOXN3"
"M1"	"RPH3A"	"RAB34"
"M1"	"RPH3A"	"PAX2"
"M1"	"RPH3A"	"RNF123"
"M1"	"RPH3A"	"LCOR"
"M1"	"RPH3A"	"S100A13"
"M1"	"RPH3A"	"RPL18"
"M1"	"RPH3A"	"TGM3"
"M1"	"RPH3A"	"WNT1"
"M1"	"RPH3A"	"KCNG4"
"M1"	"RPH3A"	"HMGB2"
"M1"	"RPH3A"	"ID4"
"M1"	"RPH3A"	"SIGLEC9"
"M1"	"RPH3A"	"GCSH"
"M1"	"RPH3A"	"BCL2L12"
"M1"	"RPH3A"	"FBXO3"
"M1"	"RPH3A"	"FKBP8"
"M1"	"CENPM"	"ROBO2"
"M1"	"CD200"	"RPL8"
"M1"	"CD200"	"AGRN"
"M1"	"CD200"	"TRIP13"
"M1"	"CD200"	"RAD18"
"M1"	"CD200"	"SRPX"
"M1"	"CD200"	"APOBEC1"
"M1"	"RAP1GAP"	"RIMBP2"
"M1"	"TPBG"	"OPRD1"
"M1"	"TPBG"	"ABCB7"
"M1"	"TPBG"	"SCTR"
"M1"	"TPBG"	"TAF7L"
"M1"	"TPBG"	"EYA2"
"M1"	"TPBG"	"TDGF1"
"M1"	"TPBG"	"PAK4"
"M1"	"TPBG"	"HIPK1"
"M1"	"TPBG"	"PTP4A1"
"M1"	"TPBG"	"HNRNPD"
"M1"	"TPBG"	"CD1D"
"M1"	"TPBG"	"TOP2B"
"M1"	"TPBG"	"BCAN"
"M1"	"TPBG"	"SWAP70"
"M1"	"TPBG"	"BNIPL"
"M1"	"TPBG"	"TMEM65"
"M1"	"TPBG"	"MEX3A"
"M1"	"TPBG"	"YIPF1"
"M1"	"TPBG"	"FAM109B"
"M1"	"TPBG"	"KCNAB2"
"M1"	"TPBG"	"SEPT2"
"M1"	"TPBG"	"GOLGA1"
"M1"	"TPBG"	"RECQL5"
"M1"	"TPBG"	"CDSN"
"M1"	"TPBG"	"C4orf46"
"M1"	"TPBG"	"HIST2H3A"
"M1"	"TPBG"	"TTC25"
"M1"	"EEF1D"	"PLK2"
"M1"	"EEF1D"	"SULT4A1"
"M1"	"FOXP2"	"CCL25"
"M1"	"FOXP2"	"P2RX7"
"M1"	"FOXP2"	"NFATC2"
"M1"	"FOXP2"	"TAF7L"
"M1"	"FOXP2"	"XRCC1"
"M1"	"FOXP2"	"GJD4"
"M1"	"FOXP2"	"SIGLEC8"
"M1"	"FOXP2"	"PIGA"
"M1"	"FOXP2"	"ERGIC3"
"M1"	"FOXP2"	"BCAR3"
"M1"	"FOXP2"	"SUB1"
"M1"	"FOXP2"	"TAPBP"
"M1"	"FOXP2"	"TROAP"
"M1"	"FOXP2"	"TXNL1"
"M1"	"FOXP2"	"PPAP2B"
"M1"	"FOXP2"	"FAIM2"
"M1"	"FOXP2"	"SGCA"
"M1"	"FOXP2"	"KDM3A"
"M1"	"FOXP2"	"CRIPT"
"M1"	"FOXP2"	"TMED1"
"M1"	"FOXP2"	"HPR"
"M1"	"FOXP2"	"PTP4A1"
"M1"	"FOXP2"	"VLDLR"
"M1"	"FOXP2"	"SRSF5"
"M1"	"FOXP2"	"SSTR2"
"M1"	"FOXP2"	"NRAP"
"M1"	"FOXP2"	"NMT1"
"M1"	"FOXP2"	"TARBP2"
"M1"	"FOXP2"	"RELA"
"M1"	"FOXP2"	"SPCS2"
"M1"	"FOXP2"	"HMMR"
"M1"	"FOXP2"	"EPHB6"
"M1"	"FOXP2"	"DPF1"
"M1"	"FOXP2"	"PHYHIPL"
"M1"	"FOXP2"	"EDF1"
"M1"	"FOXP2"	"CDC42EP1"
"M1"	"FOXP2"	"TALDO1"
"M1"	"FOXP2"	"MED13"
"M1"	"FOXP2"	"TMA16"
"M1"	"FOXP2"	"DXO"
"M1"	"FOXP2"	"PDXDC1"
"M1"	"SV2B"	"PTGER3"
"M1"	"SV2B"	"CDH3"
"M1"	"SV2B"	"FOLR3"
"M1"	"SV2B"	"ISL2"
"M1"	"SV2B"	"FKBP15"
"M1"	"SV2B"	"NDUFA9"
"M1"	"SV2B"	"PPP1R9B"
"M1"	"SV2B"	"SORL1"
"M1"	"SV2B"	"FAR1"
"M1"	"SV2B"	"TXLNA"
"M1"	"SV2B"	"PAFAH1B2"
"M1"	"SV2B"	"DNAAF2"
"M1"	"SV2B"	"BLID"
"M1"	"HCN1"	"DTX2"
"M1"	"HCN1"	"GSPT1"
"M1"	"HCN1"	"PARP3"
"M1"	"HCN1"	"ZMYM3"
"M1"	"HCN1"	"GPC3"
"M1"	"HCN1"	"CLIC2"
"M1"	"HCN1"	"NPNT"
"M1"	"HCN1"	"ERBB2"
"M1"	"HCN1"	"PTP4A1"
"M1"	"HCN1"	"CHRAC1"
"M1"	"HCN1"	"NGFRAP1"
"M1"	"HCN1"	"DGCR14"
"M1"	"HCN1"	"NDRG2"
"M1"	"HCN1"	"TP63"
"M1"	"HCN1"	"SLAMF6"
"M1"	"HCN1"	"RPS3"
"M1"	"HCN1"	"SLC2A5"
"M1"	"FEM1B"	"NBEA"
"M1"	"HIST1H2BM"	"SPHKAP"
"M1"	"TRAP1"	"NPTN"
"M1"	"TRAP1"	"GRIN2B"
"M1"	"CCL25"	"GRIN2B"
"M1"	"PSD2"	"CDH8"
"M1"	"PSD2"	"PRKAA2"
"M1"	"PSD2"	"PREPL"
"M1"	"TDP2"	"HPRT1"
"M1"	"TDP2"	"RIMBP2"
"M1"	"RASD2"	"ENC1"
"M1"	"CNN1"	"STAT4"
"M1"	"CNN1"	"ATP6V1A"
"M1"	"MET"	"RPL23A"
"M1"	"MET"	"PHACTR4"
"M1"	"MET"	"FGF8"
"M1"	"MET"	"FOLR3"
"M1"	"MET"	"PTP4A1"
"M1"	"MET"	"SERPINF1"
"M1"	"MET"	"AKT3"
"M1"	"MET"	"SENP1"
"M1"	"MET"	"CITED2"
"M1"	"MET"	"UBE2A"
"M1"	"MET"	"SMARCA1"
"M1"	"MET"	"TFF1"
"M1"	"MET"	"AP3B2"
"M1"	"MET"	"FOXC2"
"M1"	"MET"	"RND2"
"M1"	"MET"	"ZNF287"
"M1"	"MET"	"ZNF18"
"M1"	"RAF1"	"KCTD8"
"M1"	"GULP1"	"GIT1"
"M1"	"GULP1"	"CCNA1"
"M1"	"GULP1"	"REV1"
"M1"	"GULP1"	"HOXB7"
"M1"	"GULP1"	"MEF2A"
"M1"	"GULP1"	"ACAA2"
"M1"	"GULP1"	"NSRP1"
"M1"	"GULP1"	"WNT9B"
"M1"	"GULP1"	"ERLIN2"
